county,town,office,district,party,candidate,votes
Windham,Eastford,State House,50.0,Dem,Jefferson B. Davis,446
Fairfield,Easton,President,,Rep,George Bush,2176
Fairfield,Easton,President,,Dem,Al Gore,1783
Fairfield,Easton,President,,CC,Howard Phillips,15
Fairfield,Easton,President,,Green,Ralph Nader,173
Fairfield,Easton,President,,Reform,Pat Buchanan,12
Fairfield,Easton,President,,Lbt,Harry Browne,11
Fairfield,Easton,US Senate,,Rep,Phil Giordano,1765
Fairfield,Easton,US Senate,,Dem,Joe Lieberman,2002
Fairfield,Easton,US Senate,,CC,"William Kozak, Jr.",52
Fairfield,Easton,US Senate,,Lbt,Wildey J. Moore,17
Fairfield,Easton,US House,5.0,Rep,Mark Nielsen,2227
Fairfield,Easton,US House,5.0,Dem,Jim Maloney,1545
Fairfield,Easton,US House,5.0,CC,Joseph A. Zdonczyk,38
Fairfield,Easton,State Senate,28.0,Rep,John McKinney,2584
Fairfield,Easton,State Senate,28.0,Dem,Felix Giannini,1189
Fairfield,Easton,State House,135.0,Rep,John E. Stripp,2567
Tolland,Ellington,President,,Rep,George Bush,2910
Tolland,Ellington,President,,Dem,Al Gore,3113
Tolland,Ellington,President,,CC,Howard Phillips,17
Tolland,Ellington,President,,Green,Ralph Nader,285
Tolland,Ellington,President,,Reform,Pat Buchanan,21
Tolland,Ellington,President,,Lbt,Harry Browne,16
Tolland,Ellington,US Senate,,Rep,Phil Giordano,2363
Tolland,Ellington,US Senate,,Dem,Joe Lieberman,3076
Tolland,Ellington,US Senate,,CC,"William Kozak, Jr.",124
Tolland,Ellington,US Senate,,Lbt,Wildey J. Moore,47
Tolland,Ellington,US House,2.0,Rep,Rob Simmons,2935
Tolland,Ellington,US House,2.0,Dem,Sam Gejdenson,2671
Tolland,Ellington,US House,2.0,Ind,Rob Simmons,110
Tolland,Ellington,State House,57.0,Dem,Ted Graziani,3784
Tolland,"Ellington, part of",State Senate,3.0,Rep,Susan G. Kniep,1968
Tolland,"Ellington, part of",State Senate,3.0,Dem,Gary D. LeBeau,2330
Tolland,"Ellington, part of",State Senate,35.0,Rep,Tony Guglielmo,821
Hartford,Enfield,President,,Rep,George Bush,6920
Hartford,Enfield,President,,Dem,Al Gore,10403
Hartford,Enfield,President,,CC,Howard Phillips,82
Hartford,Enfield,President,,Green,Ralph Nader,732
Hartford,Enfield,President,,Reform,Pat Buchanan,79
Hartford,Enfield,President,,Lbt,Harry Browne,39
Hartford,Enfield,US Senate,,Rep,Phil Giordano,5853
Hartford,Enfield,US Senate,,Dem,Joe Lieberman,10265
Hartford,Enfield,US Senate,,CC,"William Kozak, Jr.",374
Hartford,Enfield,US Senate,,Lbt,Wildey J. Moore,92
Hartford,Enfield,US House,6.0,Rep,Nancy Johnson,9781
Hartford,Enfield,US House,6.0,Dem,Paul Valenti,5576
Hartford,Enfield,US House,6.0,CC,Timothy A. Knibbs,240
Hartford,Enfield,US House,6.0,Green,Audrey A. Cole,371
Hartford,Enfield,State Senate,7.0,Rep,John A. Kissel,10595
Hartford,"Enfield, part of",State House,58.0,Dem,Kathy Tallarita,4626
Hartford,"Enfield, part of",State House,59.0,Dem,Stephen Jarmoc,3971
Hartford,"Enfield, part of",State House,60.0,Rep,Carole Banas,1465
Hartford,"Enfield, part of",State House,60.0,Dem,Peggy Sayers,2188
Middlesex,Essex,President,,Rep,George Bush,2244
Middlesex,Essex,President,,Dem,Al Gore,1865
Middlesex,Essex,President,,CC,Howard Phillips,11
Middlesex,Essex,President,,Green,Ralph Nader,195
Middlesex,Essex,President,,Reform,Pat Buchanan,11
Middlesex,Essex,President,,Lbt,Harry Browne,12
Middlesex,Essex,US Senate,,Rep,Phil Giordano,1307
Middlesex,Essex,US Senate,,Dem,Joe Lieberman,2072
Middlesex,Essex,US Senate,,CC,"William Kozak, Jr.",44
Middlesex,Essex,US Senate,,Lbt,Wildey J. Moore,22
Middlesex,Essex,US House,2.0,Rep,Rob Simmons,1814
Middlesex,Essex,US House,2.0,Dem,Sam Gejdenson,1635
Middlesex,Essex,US House,2.0,Ind,Rob Simmons,38
Middlesex,Essex,State Senate,33.0,Dem,Eileen M. Daily,2066
Middlesex,Essex,State Senate,33.0,Rep,Anthony Chirico,1375
Middlesex,"Essex, part of",State House,35.0,Rep,Dan Gallagher,185
Middlesex,"Essex, part of",State House,35.0,Dem,Brian O'Connor,147
Middlesex,"Essex, part of",State House,36.0,Rep,Linda T. Douglas,1511
Middlesex,"Essex, part of",State House,36.0,Dem,James Field Spallone,1621
Fairfield,Fairfield,President,,Rep,George Bush,13042
Fairfield,Fairfield,President,,Dem,Al Gore,14210
Fairfield,Fairfield,President,,CC,Howard Phillips,96
Fairfield,Fairfield,President,,Green,Ralph Nader,1187
Fairfield,Fairfield,President,,Reform,Pat Buchanan,50
Fairfield,Fairfield,President,,Lbt,Harry Browne,54
Fairfield,Fairfield,US Senate,,Rep,Phil Giordano,10082
Fairfield,Fairfield,US Senate,,Dem,Joe Lieberman,15662
Fairfield,Fairfield,US Senate,,CC,"William Kozak, Jr.",300
Fairfield,Fairfield,US Senate,,Lbt,Wildey J. Moore,165
Fairfield,Fairfield,US House,4.0,Rep,Christopher Shays,16907
Fairfield,Fairfield,US House,4.0,Dem,Stephanie Sanchez,8770
Fairfield,Fairfield,US House,4.0,Lbt,Daniel Gislao,236
Fairfield,Fairfield,US House,4.0,Ind,Frank M. Don,128
Fairfield,Fairfield,State Senate,28.0,Rep,John McKinney,16170
Fairfield,Fairfield,State Senate,28.0,Dem,Felix Giannini,9406
Fairfield,"Fairfield, part of",State House,127.0,R,Veronica Cassell-Vaz,1146
Fairfield,"Fairfield, part of",State House,127.0,D,Jacqueline M. Cocco,2190
Fairfield,"Fairfield, part of",State House,132.0,R,Carl J. Dickman,6497
Fairfield,"Fairfield, part of",State House,132.0,Ind,Carl J. Dickman,323
Fairfield,"Fairfield, part of",State House,133.0,R,Cathy C. Tymniak,3368
Fairfield,"Fairfield, part of",State House,133.0,NL,Terry M. Nevas,1119
Fairfield,"Fairfield, part of",State House,134.0,r,"John E. Stone, Jr.",4002
Fairfield,"Fairfield, part of",State House,134.0,Dem,Ellery E. Plotkin,3413
Hartford,Farmington,President,,Rep,George Bush,5443
Hartford,Farmington,President,,Dem,Al Gore,6374
Hartford,Farmington,President,,CC,Howard Phillips,25
Hartford,Farmington,President,,Green,Ralph Nader,481
Hartford,Farmington,President,,Reform,Pat Buchanan,35
Hartford,Farmington,President,,Lbt,Harry Browne,22
Hartford,Farmington,US Senate,,Rep,Phil Giordano,4498
Hartford,Farmington,US Senate,,Dem,Joe Lieberman,6498
Hartford,Farmington,US Senate,,CC,"William Kozak, Jr.",151
Hartford,Farmington,US Senate,,Lbt,Wildey J. Moore,58
Hartford,Farmington,US House,6.0,Rep,Nancy Johnson,7413
Hartford,Farmington,US House,6.0,Dem,Paul Valenti,3480
Hartford,Farmington,US House,6.0,CC,Timothy A. Knibbs,145
Hartford,Farmington,US House,6.0,Green,Audrey A. Cole,257
Hartford,Farmington,State Senate,5.0,r,Bob Lutts,3957
Hartford,Farmington,State Senate,5.0,Dem,Kevin B. Sullivan,6986
Hartford,"Farmington, part of",State House,21.0,Dem,Demetrios Giannaros,7744
New.London,Franklin,President,,Rep,George Bush,420
New.London,Franklin,President,,Dem,Al Gore,534
New.London,Franklin,President,,CC,Howard Phillips,5
New.London,Franklin,President,,Green,Ralph Nader,40
New.London,Franklin,President,,Reform,Pat Buchanan,0
New.London,Franklin,President,,Lbt,Harry Browne,3
New.London,Franklin,US Senate,,Rep,Phil Giordano,314
New.London,Franklin,US Senate,,Dem,Joe Lieberman,552
New.London,Franklin,US Senate,,CC,"William Kozak, Jr.",18
New.London,Franklin,US Senate,,Lbt,Wildey J. Moore,7
New.London,Franklin,US House,2.0,Rep,Rob Simmons,525
New.London,Franklin,US House,2.0,Dem,Sam Gejdenson,406
New.London,Franklin,US House,2.0,Ind,Rob Simmons,18
New.London,Franklin,State Senate,19.0,Rep,John Paul Mereen,256
New.London,Franklin,State Senate,19.0,Dem,Edith G. Prague,670
New.London,Franklin,State House,139.0,Dem,Kevin Ryan,626
Hartford,Glastonbury,President,,Rep,George Bush,7928
Hartford,Glastonbury,President,,Dem,Al Gore,9134
Hartford,Glastonbury,President,,CC,Howard Phillips,39
Hartford,Glastonbury,President,,Green,Ralph Nader,760
Hartford,Glastonbury,President,,Reform,Pat Buchanan,46
Hartford,Glastonbury,President,,Lbt,Harry Browne,45
Hartford,Glastonbury,US Senate,,Rep,Phil Giordano,6840
Hartford,Glastonbury,US Senate,,Dem,Joe Lieberman,9447
Hartford,Glastonbury,US Senate,,CC,"William Kozak, Jr.",191
Hartford,Glastonbury,US Senate,,Lbt,Wildey J. Moore,80
Hartford,Glastonbury,US House,1.0,Rep,Bob Backlund,5706
Hartford,Glastonbury,US House,1.0,Dem,John Larson,10734
Hartford,Glastonbury,State Senate,4.0,r,Ross Garber,7951
Hartford,Glastonbury,State Senate,4.0,Dem,Mary Ann Handley,8629
Hartford,"Glastonbury, part of",State House,9.0,r,Dennis A. Brenner,1325
Hartford,"Glastonbury, part of",State House,9.0,Dem,Christopher R. Stone,2255
Hartford,"Glastonbury, part of",State House,31.0,Rep,Sonya (Sonny) Googins,8829
Litchfield,Goshen,President,,Rep,George Bush,788
Litchfield,Goshen,President,,Dem,Al Gore,585
Litchfield,Goshen,President,,CC,Howard Phillips,3
Litchfield,Goshen,President,,Green,Ralph Nader,91
Litchfield,Goshen,President,,Reform,Pat Buchanan,5
Litchfield,Goshen,President,,Lbt,Harry Browne,1
Litchfield,Goshen,US Senate,,Rep,Phil Giordano,605
Litchfield,Goshen,US Senate,,Dem,Joe Lieberman,681
Litchfield,Goshen,US Senate,,CC,"William Kozak, Jr.",23
Litchfield,Goshen,US Senate,,Lbt,Wildey J. Moore,14
Litchfield,Goshen,US House,6.0,Rep,Nancy Johnson,972
Litchfield,Goshen,US House,6.0,Dem,Paul Valenti,280
Litchfield,Goshen,US House,6.0,CC,Timothy A. Knibbs,12
Litchfield,Goshen,US House,6.0,Green,Audrey A. Cole,72
Litchfield,Goshen,State Senate,30.0,Rep,Andrew Roraback,1181
Litchfield,Goshen,State Senate,30.0,Dem,Kevin E. Creed,201
Litchfield,Goshen,State House,64.0,Rep,John Morris,895
Litchfield,Goshen,State House,64.0,Dem,Roberta B. Willis,458
Hartford,Granby,President,,Rep,George Bush,2749
Hartford,Granby,President,,Dem,Al Gore,2576
Hartford,Granby,President,,CC,Howard Phillips,13
Hartford,Granby,President,,Green,Ralph Nader,262
Hartford,Granby,President,,Reform,Pat Buchanan,10
Hartford,Granby,President,,Lbt,Harry Browne,23
Hartford,Granby,US Senate,,Rep,Phil Giordano,2248
Hartford,Granby,US Senate,,Dem,Joe Lieberman,2661
Hartford,Granby,US Senate,,CC,"William Kozak, Jr.",97
Hartford,Granby,US Senate,,Lbt,Wildey J. Moore,35
Hartford,Granby,US House,6.0,Rep,Nancy Johnson,3531
Hartford,Granby,US House,6.0,Dem,Paul Valenti,627
Hartford,Granby,US House,6.0,CC,Timothy A. Knibbs,52
Hartford,Granby,US House,6.0,Green,Audrey A. Cole,166
Hartford,Granby,State Senate,8.0,Rep,Thomas J. Herlihy,3522
Hartford,Granby,State House,62.0,Rep,Richard F. Ferrari,3552
Fairfield,Greenwich,President,,Rep,George Bush,14905
Fairfield,Greenwich,President,,Dem,Al Gore,12780
Fairfield,Greenwich,President,,CC,Howard Phillips,244
Fairfield,Greenwich,President,,Green,Ralph Nader,802
Fairfield,Greenwich,President,,Reform,Pat Buchanan,82
Fairfield,Greenwich,President,,Lbt,Harry Browne,125
Fairfield,Greenwich,US Senate,,Rep,Phil Giordano,12319
Fairfield,Greenwich,US Senate,,Dem,Joe Lieberman,13115
Fairfield,Greenwich,US Senate,,CC,"William Kozak, Jr.",347
Fairfield,Greenwich,US Senate,,Lbt,Wildey J. Moore,187
Fairfield,Greenwich,US House,4.0,Rep,Christopher Shays,16311
Fairfield,Greenwich,US House,4.0,Dem,Stephanie Sanchez,9732
Fairfield,Greenwich,US House,4.0,Lbt,Daniel Gislao,287
Fairfield,Greenwich,US House,4.0,Ind,Frank M. Don,202
Fairfield,Greenwich,State Senate,36.0,Rep,William H. Nickerson,17560
Fairfield,"Greenwich, part of",State House,149.0,Rep,Livvy R. Floren,3928
Fairfield,"Greenwich, part of",State House,150.0,Rep,Lile R. Gibbons,5966
Fairfield,"Greenwich, part of",State House,151.0,Rep,Claudia M. Powers,7328
New.London,Griswold,President,,Rep,George Bush,1516
New.London,Griswold,President,,Dem,Al Gore,2519
New.London,Griswold,President,,CC,Howard Phillips,38
New.London,Griswold,President,,Green,Ralph Nader,202
New.London,Griswold,President,,Reform,Pat Buchanan,29
New.London,Griswold,President,,Lbt,Harry Browne,10
New.London,Griswold,US Senate,,Rep,Phil Giordano,1129
New.London,Griswold,US Senate,,Dem,Joe Lieberman,2357
New.London,Griswold,US Senate,,CC,"William Kozak, Jr.",103
New.London,Griswold,US Senate,,Lbt,Wildey J. Moore,41
New.London,Griswold,US House,2.0,Rep,Rob Simmons,1912
New.London,Griswold,US House,2.0,Dem,Sam Gejdenson,1888
New.London,Griswold,US House,2.0,Ind,Rob Simmons,92
New.London,Griswold,State Senate,18.0,Rep,Cathy Welles Cook,2045
New.London,Griswold,State Senate,18.0,Dem,Donald R. Maranell,1414
New.London,Griswold,State Senate,18.0,Green,Timothy R. Bowles,167
New.London,Griswold,State House,45.0,Dem,Steven Mikutel,2662
New.London,Groton,President,,Rep,George Bush,5486
New.London,Groton,President,,Dem,Al Gore,7242
New.London,Groton,President,,CC,Howard Phillips,48
New.London,Groton,President,,Green,Ralph Nader,800
New.London,Groton,President,,Reform,Pat Buchanan,56
New.London,Groton,President,,Lbt,Harry Browne,47
New.London,Groton,US Senate,,Rep,Phil Giordano,4416
New.London,Groton,US Senate,,Dem,Joe Lieberman,7324
New.London,Groton,US Senate,,CC,"William Kozak, Jr.",268
New.London,Groton,US Senate,,Lbt,Wildey J. Moore,109
New.London,Groton,US House,2.0,Rep,Rob Simmons,6865
New.London,Groton,US House,2.0,Dem,Sam Gejdenson,5345
New.London,Groton,US House,2.0,Ind,Rob Simmons,286
New.London,Groton,State Senate,18.0,Rep,Cathy Welles Cook,7601
New.London,Groton,State Senate,18.0,Dem,Donald R. Maranell,3986
New.London,Groton,State Senate,18.0,Green,Timothy R. Bowles,488
New.London,"Groton, part of",State House,40.0,Dem,Nancy DeMarinis,2982
New.London,"Groton, part of",State House,41.0,Rep,Lenny T. Winkler,5586
New.London,"Groton, part of",State House,41.0,Dem,Michael J. Kindle,2413
New.London,"Groton, part of",State House,42.0,Rep,Susan Mendenhall,13
New.London,"Groton, part of",State House,42.0,Dem,Mary K. McGrattan,5
New.Haven,Guilford,President,,Rep,George Bush,4721
New.Haven,Guilford,President,,Dem,Al Gore,6377
New.Haven,Guilford,President,,CC,Howard Phillips,27
New.Haven,Guilford,President,,Green,Ralph Nader,666
New.Haven,Guilford,President,,Reform,Pat Buchanan,24
New.Haven,Guilford,President,,Lbt,Harry Browne,26
New.Haven,Guilford,US Senate,,Rep,Phil Giordano,2599
New.Haven,Guilford,US Senate,,Dem,Joe Lieberman,6917
New.Haven,Guilford,US Senate,,CC,"William Kozak, Jr.",114
New.Haven,Guilford,US Senate,,Lbt,Wildey J. Moore,59
New.Haven,Guilford,US House,3.0,Rep,June M. Gold,3343
New.Haven,Guilford,US House,3.0,Dem,Rosa L. DeLauro,7321
New.Haven,Guilford,US House,3.0,NL,Gail Dalby,68
New.Haven,Guilford,State Senate,12.0,Rep,William A. Aniskovich,5917
New.Haven,"Guilford, part of",State House,86.0,Rep,Robert M. Ward,885
New.Haven,"Guilford, part of",State House,98.0,Dem,Patricia M. Widlitz,6487
New.Haven,"Guilford, part of",State House,98.0,Lbt,Ned Vare,398
Middlesex,Haddam,President,,Rep,George Bush,1654
Middlesex,Haddam,President,,Dem,Al Gore,2188
Middlesex,Haddam,President,,CC,Howard Phillips,9
Middlesex,Haddam,President,,Green,Ralph Nader,235
Middlesex,Haddam,President,,Reform,Pat Buchanan,7
Middlesex,Haddam,President,,Lbt,Harry Browne,17
Middlesex,Haddam,US Senate,,Rep,Phil Giordano,1429
Middlesex,Haddam,US Senate,,Dem,Joe Lieberman,2237
Middlesex,Haddam,US Senate,,CC,"William Kozak, Jr.",60
Middlesex,Haddam,US Senate,,Lbt,Wildey J. Moore,29
Middlesex,Haddam,US House,2.0,Rep,Rob Simmons,1968
Middlesex,Haddam,US House,2.0,Dem,Sam Gejdenson,1836
Middlesex,Haddam,US House,2.0,Ind,Rob Simmons,44
Middlesex,Haddam,State Senate,33.0,Dem,Eileen M. Daily,2266
Middlesex,Haddam,State Senate,33.0,Rep,Anthony Chirico,1438
Middlesex,Haddam,State House,34.0,Rep,Josh Piteo,1743
Middlesex,Haddam,State House,34.0,Dem,Gail K. Hamm,2056
New.Haven,Hamden,President,,Rep,George Bush,7833
New.Haven,Hamden,President,,Dem,Al Gore,16638
New.Haven,Hamden,President,,CC,Howard Phillips,136
New.Haven,Hamden,President,,Green,Ralph Nader,1187
New.Haven,Hamden,President,,Reform,Pat Buchanan,82
New.Haven,Hamden,President,,Lbt,Harry Browne,45
New.Haven,Hamden,US Senate,,Rep,Phil Giordano,6134
New.Haven,Hamden,US Senate,,Dem,Joe Lieberman,16668
New.Haven,Hamden,US Senate,,CC,"William Kozak, Jr.",335
New.Haven,Hamden,US Senate,,Lbt,Wildey J. Moore,110
New.Haven,Hamden,US House,3.0,Rep,June M. Gold,5918
New.Haven,Hamden,US House,3.0,Dem,Rosa L. DeLauro,17109
New.Haven,Hamden,US House,3.0,NL,Gail Dalby,115
New.Haven,"Hamden, part of",State Senate,11.0,Rep,Edmund W. Duenkel II,1439
New.Haven,"Hamden, part of",State Senate,11.0,Dem,Martin M. Looney,5522
New.Haven,"Hamden, part of",State Senate,17.0,Rep,Anthony DeFeo,4215
New.Haven,"Hamden, part of",State Senate,17.0,Dem,Joe Crisco,10930
New.Haven,"Hamden, part of",State House,87.0,Rep,E. Richard Wilson,874
New.Haven,"Hamden, part of",State House,87.0,Dem,Steve Fontana,2118
New.Haven,"Hamden, part of",State House,88.0,Dem,Nancy Beals,4894
New.Haven,"Hamden, part of",State House,91.0,D,Peter F. Villano,6252
New.Haven,"Hamden, part of",State House,103.0,Dem,J. Brendan Sharkey,3415
New.Haven,"Hamden, part of",State House,103.0,Rep,Al Adinolfi,2527
Windham,Hampton,President,,Rep,George Bush,372
Windham,Hampton,President,,Dem,Al Gore,465
Windham,Hampton,President,,CC,Howard Phillips,5
Windham,Hampton,President,,Green,Ralph Nader,73
Windham,Hampton,President,,Reform,Pat Buchanan,6
Windham,Hampton,President,,Lbt,Harry Browne,1
Windham,Hampton,US Senate,,Rep,Phil Giordano,324
Windham,Hampton,US Senate,,Dem,Joe Lieberman,484
Windham,Hampton,US Senate,,CC,"William Kozak, Jr.",20
Windham,Hampton,US Senate,,Lbt,Wildey J. Moore,4
Windham,Hampton,US House,2.0,Rep,Rob Simmons,414
Windham,Hampton,US House,2.0,Dem,Sam Gejdenson,425
Windham,Hampton,US House,2.0,Ind,Rob Simmons,16
Windham,Hampton,State Senate,35.0,Rep,Tony Guglielmo,501
Windham,Hampton,State House,50.0,Dem,Jefferson B. Davis,562
Hartford,Hartford,President,,Rep,George Bush,3095
Hartford,Hartford,President,,Dem,Al Gore,21445
Hartford,Hartford,President,,CC,Howard Phillips,1202
Hartford,Hartford,President,,Green,Ralph Nader,818
Hartford,Hartford,President,,Reform,Pat Buchanan,100
Hartford,Hartford,President,,Lbt,Harry Browne,73
Hartford,Hartford,US Senate,,Rep,Phil Giordano,2830
Hartford,Hartford,US Senate,,Dem,Joe Lieberman,20194
Hartford,Hartford,US Senate,,CC,"William Kozak, Jr.",1360
Hartford,Hartford,US Senate,,Lbt,Wildey J. Moore,161
Hartford,Hartford,US House,1.0,Rep,Bob Backlund,2728
Hartford,Hartford,US House,1.0,Dem,John Larson,19790
Hartford,"Hartford, part of",State Senate,1.0,Dem,John W. Fonfara,10613
Hartford,"Hartford, part of",State Senate,1.0,Green,S. Michael DeRosa,908
Hartford,"Hartford, part of",State Senate,2.0,Dem,Eric D. Coleman,9201
Hartford,"Hartford, part of",State House,1.0,Dem,Kenneth P. Green,2351
Hartford,"Hartford, part of",State House,2.0,Dem,Barnaby Horton,3025
Hartford,"Hartford, part of",State House,3.0,Dem,Minnie Gonzalez,2201
Hartford,"Hartford, part of",State House,4.0,Dem,Evelyn C. Mantilla,2051
Hartford,"Hartford, part of",State House,5.0,Dem,Marie Lopez Kirkley-Bey,2159
Hartford,"Hartford, part of",State House,6.0,Dem,Art Feltman,3478
Hartford,"Hartford, part of",State House,7.0,Dem,Annette Wheeler Carter,2483
Hartford,"Hartford, part of",State House,20.0,Rep,Lisa K. MacDonald,495
Hartford,"Hartford, part of",State House,20.0,Dem,David McCluskey,1673
Hartford,"Hartford, part of",State House,29.0,Dem,Richard D. Tulisano,407
Hartford,"Hartford, part of",State House,29.0,Rep,Stuart A. Webster,75
Hartford,Hartland,President,,Rep,George Bush,581
Hartford,Hartland,President,,Dem,Al Gore,388
Hartford,Hartland,President,,CC,Howard Phillips,4
Hartford,Hartland,President,,Green,Ralph Nader,84
Hartford,Hartland,President,,Reform,Pat Buchanan,1
Hartford,Hartland,President,,Lbt,Harry Browne,2
Hartford,Hartland,US Senate,,Rep,Phil Giordano,509
Hartford,Hartland,US Senate,,Dem,Joe Lieberman,424
Hartford,Hartland,US Senate,,CC,"William Kozak, Jr.",16
Hartford,Hartland,US Senate,,Lbt,Wildey J. Moore,7
Hartford,Hartland,US House,6.0,Rep,Nancy Johnson,649
Hartford,Hartland,US House,6.0,Dem,Paul Valenti,224
Hartford,Hartland,US House,6.0,CC,Timothy A. Knibbs,24
Hartford,Hartland,US House,6.0,Green,Audrey A. Cole,45
Hartford,Hartland,State Senate,8.0,Rep,Thomas J. Herlihy,694
Hartford,Hartland,State House,63.0,Rep,F. Philip Prelli,706
Litchfield,Harwinton,President,,Rep,George Bush,1378
Litchfield,Harwinton,President,,Dem,Al Gore,1282
Litchfield,Harwinton,President,,CC,Howard Phillips,4
Litchfield,Harwinton,President,,Green,Ralph Nader,198
Litchfield,Harwinton,President,,Reform,Pat Buchanan,20
Litchfield,Harwinton,President,,Lbt,Harry Browne,10
Litchfield,Harwinton,US Senate,,Rep,Phil Giordano,1169
Litchfield,Harwinton,US Senate,,Dem,Joe Lieberman,1371
Litchfield,Harwinton,US Senate,,CC,"William Kozak, Jr.",54
Litchfield,Harwinton,US Senate,,Lbt,Wildey J. Moore,17
Litchfield,Harwinton,US House,6.0,Rep,Nancy Johnson,1813
Litchfield,Harwinton,US House,6.0,Dem,Paul Valenti,670
Litchfield,Harwinton,US House,6.0,CC,Timothy A. Knibbs,27
Litchfield,Harwinton,US House,6.0,Green,Audrey A. Cole,138
Litchfield,Harwinton,State House,76.0,Rep,John Piscopo,1807
Litchfield,Harwinton,State House,76.0,Dem,Robert M. Sussdorff,738
Litchfield,"Harwinton, part of",State Senate,8.0,Rep,Thomas J. Herlihy,657
Litchfield,"Harwinton, part of",State Senate,30.0,Rep,Andrew Roraback,1057
Litchfield,"Harwinton, part of",State Senate,30.0,Dem,Kevin E. Creed,532
Tolland,Hebron,President,,Rep,George Bush,1895
Tolland,Hebron,President,,Dem,Al Gore,2421
Tolland,Hebron,President,,CC,Howard Phillips,15
Tolland,Hebron,President,,Green,Ralph Nader,223
Tolland,Hebron,President,,Reform,Pat Buchanan,15
Tolland,Hebron,President,,Lbt,Harry Browne,10
Tolland,Hebron,US Senate,,Rep,Phil Giordano,1594
Tolland,Hebron,US Senate,,Dem,Joe Lieberman,2525
Tolland,Hebron,US Senate,,CC,"William Kozak, Jr.",65
Tolland,Hebron,US Senate,,Lbt,Wildey J. Moore,25
Tolland,Hebron,US House,1.0,Rep,Bob Backlund,1477
Tolland,Hebron,US House,1.0,Dem,John Larson,2649
Tolland,Hebron,State Senate,4.0,r,Ross Garber,1940
Tolland,Hebron,State Senate,4.0,Dem,Mary Ann Handley,2279
Tolland,Hebron,State House,55.0,Rep,Pamela Z. Sawyer,2856
Litchfield,Kent,President,,Rep,George Bush,629
Litchfield,Kent,President,,Dem,Al Gore,839
Litchfield,Kent,President,,CC,Howard Phillips,3
Litchfield,Kent,President,,Green,Ralph Nader,113
Litchfield,Kent,President,,Reform,Pat Buchanan,2
Litchfield,Kent,President,,Lbt,Harry Browne,2
Litchfield,Kent,US Senate,,Rep,Phil Giordano,522
Litchfield,Kent,US Senate,,Dem,Joe Lieberman,841
Litchfield,Kent,US Senate,,CC,"William Kozak, Jr.",22
Litchfield,Kent,US Senate,,Lbt,Wildey J. Moore,17
Litchfield,Kent,US House,6.0,Rep,Nancy Johnson,889
Litchfield,Kent,US House,6.0,Dem,Paul Valenti,465
Litchfield,Kent,US House,6.0,CC,Timothy A. Knibbs,16
Litchfield,Kent,US House,6.0,Green,Audrey A. Cole,69
Litchfield,Kent,State Senate,30.0,Rep,Andrew Roraback,796
Litchfield,Kent,State Senate,30.0,Dem,Kevin E. Creed,588
Litchfield,Kent,State House,67.0,Rep,Clark J. Chapin,629
Litchfield,Kent,State House,67.0,Dem,Richard P. Levy,756
Litchfield,Kent,State House,67.0,Lbt,Robert E. Kinney,25
Windham,Killingly,President,,Rep,George Bush,2151
Windham,Killingly,President,,Dem,Al Gore,3178
Windham,Killingly,President,,CC,Howard Phillips,27
Windham,Killingly,President,,Green,Ralph Nader,265
Windham,Killingly,President,,Reform,Pat Buchanan,34
Windham,Killingly,President,,Lbt,Harry Browne,16
Windham,Killingly,US Senate,,Rep,Phil Giordano,1645
Windham,Killingly,US Senate,,Dem,Joe Lieberman,3085
Windham,Killingly,US Senate,,CC,"William Kozak, Jr.",133
Windham,Killingly,US Senate,,Lbt,Wildey J. Moore,44
Windham,Killingly,US House,2.0,Rep,Rob Simmons,2361
Windham,Killingly,US House,2.0,Dem,Sam Gejdenson,2712
Windham,Killingly,US House,2.0,Ind,Rob Simmons,102
Windham,Killingly,State Senate,29.0,Dem,"Donald E. Williams, Jr.",3435
Windham,"Killingly, part of",State House,44.0,Rep,Michael Caron,947
Windham,"Killingly, part of",State House,44.0,Lbt,Sandra L. Cote,59
Windham,"Killingly, part of",State House,50.0,Dem,Jefferson B. Davis,1435
Windham,"Killingly, part of",State House,51.0,Dem,Shawn T. Johnston,1078
Middlesex,Killingworth,President,,Rep,George Bush,1492
Middlesex,Killingworth,President,,Dem,Al Gore,1684
Middlesex,Killingworth,President,,CC,Howard Phillips,3
Middlesex,Killingworth,President,,Green,Ralph Nader,230
Middlesex,Killingworth,President,,Reform,Pat Buchanan,10
Middlesex,Killingworth,President,,Lbt,Harry Browne,11
Middlesex,Killingworth,US Senate,,Rep,Phil Giordano,1176
Middlesex,Killingworth,US Senate,,Dem,Joe Lieberman,1825
Middlesex,Killingworth,US Senate,,CC,"William Kozak, Jr.",46
Middlesex,Killingworth,US Senate,,Lbt,Wildey J. Moore,21
Middlesex,Killingworth,US House,3.0,Rep,June M. Gold,1108
Middlesex,Killingworth,US House,3.0,Dem,Rosa L. DeLauro,1914
Middlesex,Killingworth,US House,3.0,NL,Gail Dalby,28
Middlesex,Killingworth,State Senate,33.0,Dem,Eileen M. Daily,1793
Middlesex,Killingworth,State Senate,33.0,Rep,Anthony Chirico,1166
Middlesex,Killingworth,State House,101.0,Rep,Peter Metz,1711
New.London,Lebanon,President,,Rep,George Bush,1490
New.London,Lebanon,President,,Dem,Al Gore,1667
New.London,Lebanon,President,,CC,Howard Phillips,14
New.London,Lebanon,President,,Green,Ralph Nader,228
