county,town,office,district,party,candidate,votes
Tolland,Somers,State House,52,Dem,Arlene Avery,1069
Tolland,Somers,State House,52,WF,Arlene Avery,51
Tolland,Somers,State House,52,CC,John M. Traceski,105
Hartford,South Windsor,President,,Rep,John McCain,5421
Hartford,South Windsor,President,,Dem,Barack Obama,8773
Hartford,South Windsor,President,,Ind,Ralph Nader,184
Hartford,South Windsor,President,,write-in,Chuck Baldwin,2
Hartford,South Windsor,President,,write-in,Roger Calero,0
Hartford,South Windsor,President,,write-in,Cynthia McKinney,0
Hartford,South Windsor,President,,write-in,Stewart Moore,0
Hartford,South Windsor,US House,1,Rep,Joe Visconti,3426
Hartford,South Windsor,US House,1,Dem,John Larson,8734
Hartford,South Windsor,US House,1,Green,Stephen Fournier,206
Hartford,South Windsor,US House,1,WF,John Larson,935
Hartford,South Windsor,US House,1,write-in,Matthew Coleman,0
Hartford,South Windsor,State Senate,3,Dem,Gary D. LeBeau,9234
Hartford,South Windsor,State Senate,3,WF,Gary D. LeBeau,1337
Hartford,South Windsor Part,State House,11,Dem,Timothy D. Larson,460
Hartford,South Windsor Part,State House,14,Rep,Bill Aman,7168
Hartford,South Windsor Part,State House,14,Dem,Kathy Hale,5341
Hartford,South Windsor Part,State House,14,WF,Kathy Hale,620
New Haven,Southbury,President,,Rep,John McCain,6172
New Haven,Southbury,President,,Dem,Barack Obama,5458
New Haven,Southbury,President,,Ind,Ralph Nader,119
New Haven,Southbury,President,,write-in,Chuck Baldwin,2
New Haven,Southbury,President,,write-in,Roger Calero,0
New Haven,Southbury,President,,write-in,Cynthia McKinney,1
New Haven,Southbury,President,,write-in,Stewart Moore,0
New Haven,Southbury,US House,5,Rep,David J. Cappiello,5577
New Haven,Southbury,US House,5,Dem,Chris Murphy,4956
New Haven,Southbury,US House,5,Ind,Thomas L. Winn,90
New Haven,Southbury,US House,5,Green,Harold H. Burbank II,47
New Haven,Southbury,US House,5,WF,Chris Murphy,461
New Haven,Southbury,US House,5,write-in,Walter Gengarelly,0
New Haven,Southbury,State Senate,32,Rep,Robert J. Kane,5993
New Haven,Southbury,State Senate,32,Dem,John McCarthy,4507
New Haven,Southbury,State Senate,32,WF,John McCarthy,351
New Haven,Southbury Part,State House,69,Rep,Arthur J. O'Neill,6213
New Haven,Southbury Part,State House,131,Rep,David K. Labriola,1573
Hartford,Southington,President,,Rep,John McCain,9845
Hartford,Southington,President,,Dem,Barack Obama,12066
Hartford,Southington,President,,Ind,Ralph Nader,309
Hartford,Southington,President,,write-in,Chuck Baldwin,9
Hartford,Southington,President,,write-in,Roger Calero,1
Hartford,Southington,President,,write-in,Cynthia McKinney,0
Hartford,Southington,President,,write-in,Stewart Moore,0
Hartford,Southington,US House,1,Rep,Joe Visconti,7105
Hartford,Southington,US House,1,Dem,John Larson,11572
Hartford,Southington,US House,1,Green,Stephen Fournier,453
Hartford,Southington,US House,1,WF,John Larson,985
Hartford,Southington,US House,1,write-in,Matthew Coleman,1
Hartford,Southington,State Senate,16,Rep,Sam S.F. Caligiuri,12079
Hartford,Southington,State Senate,16,Ind,Mark A. Orsini,3821
Hartford,Southington Part,State House,30,Dem,Joe Aresimowicz,3740
Hartford,Southington Part,State House,30,Dem,Joe Aresimowicz,647
Hartford,Southington Part,State House,80,Dem,Corky Mazurek,2620
Hartford,Southington Part,State House,80,CC,James F. Farrell,444
Hartford,Southington Part,State House,80,PC,Samuel Zotto,103
Hartford,Southington Part,State House,81,Rep,Dan Banici,3290
Hartford,Southington Part,State House,81,Dem,Bruce Zeke Zalaski,7155
Hartford,Southington Part,State House,81,CC,Timothy A. Knibbs,323
New London,Sprague,President,,Rep,John McCain,683
New London,Sprague,President,,Dem,Barack Obama,766
New London,Sprague,President,,Ind,Ralph Nader,30
New London,Sprague,President,,write-in,Chuck Baldwin,0
New London,Sprague,President,,write-in,Roger Calero,0
New London,Sprague,President,,write-in,Cynthia McKinney,0
New London,Sprague,President,,write-in,Stewart Moore,0
New London,Sprague,US House,2,Rep,Sean Sullivan,425
New London,Sprague,US House,2,Dem,Joe Courtney,852
New London,Sprague,US House,2,Green,Scott Deshefy,22
New London,Sprague,US House,2,WF,Joe Courtney,81
New London,Sprague,US House,2,write-in,Todd Vachon,1
New London,Sprague,State Senate,19,Dem,Edith G. Prague,954
New London,Sprague,State Senate,19,WF,Edith G. Prague,157
New London,Sprague,State House,47,Rep,Christopher D. Coutu,761
New London,Sprague,State House,47,Dem,Jack Malone,632
Tolland,Stafford,US House,2,Rep,Sean Sullivan,1696
Tolland,Stafford,US House,2,Dem,Joe Courtney,3525
Tolland,Stafford,US House,2,Green,Scott Deshefy,76
Tolland,Stafford,US House,2,WF,Joe Courtney,395
Tolland,Stafford,US House,2,write-in,Todd Vachon,0
Tolland,Stafford,State Senate,35,Rep,Tony Guglielmo,4616
Tolland,Stafford,State House,52,Rep,Penny Bacchiochi,3519
Tolland,Stafford,State House,52,Dem,Arlene Avery,2155
Tolland,Stafford,State House,52,WF,Arlene Avery,239
Tolland,Stafford,State House,52,CC,John M. Traceski,34
Tolland,Stafford,President,,Rep,John McCain,2505
Tolland,Stafford,President,,Dem,Barack Obama,3540
Tolland,Stafford,President,,Ind,Ralph Nader,131
Tolland,Stafford,President,,write-in,Chuck Baldwin,0
Tolland,Stafford,President,,write-in,Roger Calero,0
Tolland,Stafford,President,,write-in,Cynthia McKinney,0
Tolland,Stafford,President,,write-in,Stewart Moore,0
Fairfield,Stamford,President,,Rep,John McCain,17510
Fairfield,Stamford,President,,Dem,Barack Obama,31733
Fairfield,Stamford,President,,Ind,Ralph Nader,280
Fairfield,Stamford,President,,write-in,Chuck Baldwin,7
Fairfield,Stamford,President,,write-in,Roger Calero,1
Fairfield,Stamford,President,,write-in,Cynthia McKinney,2
Fairfield,Stamford,President,,write-in,Stewart Moore,1
Fairfield,Stamford,US House,4,Rep,Christopher Shays,19735
Fairfield,Stamford,US House,4,Dem,Jim Himes,26039
Fairfield,Stamford,US House,4,Green,Richard Z. Duffee,213
Fairfield,Stamford,US House,4,WF,Jim Himes,1035
Fairfield,Stamford,US House,4,Lbt,Michael Carrano,306
Fairfield,Stamford,US House,4,write-in,Eugene Flanagan,2
Fairfield,Stamford Part,State Senate,27,Dem,Andrew J. McDonald,24254
Fairfield,Stamford Part,State Senate,27,write-in,David Bedell,5
Fairfield,Stamford Part,State Senate,36,Rep,L. Scott Frantz,5591
Fairfield,Stamford Part,State Senate,36,Dem,Mark Diamond,6341
Fairfield,Stamford Part,State Senate,36,Green,Zachary A. Chaves,255
Fairfield,Stamford Part,State House,144,Dem,James A. Shapiro,6811
Fairfield,Stamford Part,State House,144,write-in,Richard Duffee,2
Fairfield,Stamford Part,State House,145,Dem,Patricia Billie Miller,4634
Fairfield,Stamford Part,State House,145,Rep,Fritz Blau,945
Fairfield,Stamford Part,State House,146,Dem,"Gerald M. Fox, III",6425
Fairfield,Stamford Part,State House,146,write-in,German Tedesco,1
Fairfield,Stamford Part,State House,147,Dem,William M. Tong,7679
Fairfield,Stamford Part,State House,147,write-in,Brent Yarnell,0
Fairfield,Stamford Part,State House,148,Dem,Carlo Leone,5686
Fairfield,Stamford Part,State House,148,write-in,David Bedell,8
Fairfield,Stamford Part,State House,149,Rep,Livvy R. Floren,1867
Windham,Sterling,President,,Rep,John McCain,785
Windham,Sterling,President,,Dem,Barack Obama,704
Windham,Sterling,President,,Ind,Ralph Nader,29
Windham,Sterling,President,,write-in,Chuck Baldwin,4
Windham,Sterling,President,,write-in,Roger Calero,0
Windham,Sterling,President,,write-in,Cynthia McKinney,0
Windham,Sterling,President,,write-in,Stewart Moore,0
Windham,Sterling,US House,2,Rep,Sean Sullivan,538
Windham,Sterling,US House,2,Dem,Joe Courtney,744
Windham,Sterling,US House,2,Green,Scott Deshefy,27
Windham,Sterling,US House,2,WF,Joe Courtney,62
Windham,Sterling,US House,2,write-in,Todd Vachon,0
Windham,Sterling,State Senate,18,Rep,Anne P. Hatfield,629
Windham,Sterling,State Senate,18,Dem,Andrew M. Maynard,717
Windham,Sterling,State House,44,Rep,Angeline Kwasny,520
Windham,Sterling,State House,44,Dem,Mae Flexer,853
New London,Stonington,President,,Rep,John McCain,4011
New London,Stonington,President,,Dem,Barack Obama,6307
New London,Stonington,President,,Ind,Ralph Nader,121
New London,Stonington,President,,write-in,Chuck Baldwin,4
New London,Stonington,President,,write-in,Roger Calero,0
New London,Stonington,President,,write-in,Cynthia McKinney,0
New London,Stonington,President,,write-in,Stewart Moore,0
New London,Stonington,US House,2,Rep,Sean Sullivan,3065
New London,Stonington,US House,2,Dem,Joe Courtney,6292
New London,Stonington,US House,2,Green,Scott Deshefy,155
New London,Stonington,US House,2,WF,Joe Courtney,181
New London,Stonington,US House,2,write-in,Todd Vachon,0
New London,Stonington,State Senate,18,Rep,Anne P. Hatfield,2597
New London,Stonington,State Senate,18,Dem,Andrew M. Maynard,7047
New London,Stonington,State House,43,Rep,Brian Kluberdanz,3493
New London,Stonington,State House,43,Dem,Diana S. Urban,6383
Fairfield,Stratford,President,,Rep,John McCain,10199
Fairfield,Stratford,President,,Dem,Barack Obama,14626
Fairfield,Stratford,President,,Ind,Ralph Nader,265
Fairfield,Stratford,President,,write-in,Chuck Baldwin,0
Fairfield,Stratford,President,,write-in,Roger Calero,0
Fairfield,Stratford,President,,write-in,Cynthia McKinney,0
Fairfield,Stratford,President,,write-in,Stewart Moore,0
Fairfield,Stratford,US House,3,Rep,Bo Itshaky,4998
Fairfield,Stratford,US House,3,Dem,Rosa DeLauro,16524
Fairfield,Stratford,US House,3,Green,Ralph Ferrucci,387
Fairfield,Stratford,US House,3,WF,Rosa DeLauro,1074
Fairfield,Stratford Part,State Senate,21,Rep,Dan Debicella,9602
Fairfield,Stratford Part,State Senate,21,Dem,Janice Andersen,9952
Fairfield,Stratford Part,State Senate,21,WF,Janice Andersen,603
Fairfield,Stratford Part,State Senate,23,Rep,Milton Johnson,373
Fairfield,Stratford Part,State Senate,23,Dem,Edwin A. Gomes,2315
Fairfield,Stratford Part,State Senate,23,WF,Edwin A. Gomes,115
Fairfield,Stratford Part,State House,120,Rep,John A. Harkins,5890
Fairfield,Stratford Part,State House,120,Dem,Scott Potter,4754
Fairfield,Stratford Part,State House,121,Dem,Terry Backer,7322
Fairfield,Stratford Part,State House,122,Rep,Lawrence G. Miller,1941
Fairfield,Stratford Part,State House,122,Dem,Cheryl Jansen,1510
Hartford,Suffield,US House,2,Rep,Sean Sullivan,2761
Hartford,Suffield,US House,2,Dem,Joe Courtney,3530
Hartford,Suffield,US House,2,Green,Scott Deshefy,137
Hartford,Suffield,US House,2,WF,Joe Courtney,403
Hartford,Suffield,US House,2,write-in,Todd Vachon,0
Hartford,Suffield,State Senate,7,Rep,John A. Kissel,3239
Hartford,Suffield,State Senate,7,Dem,George Colli,3260
Hartford,Suffield,State Senate,7,WF,John A. Kissel,423
Hartford,Suffield,State House,61,Dem,"Matthew J. Conway, Jr.",3057
Hartford,Suffield,State House,61,Rep,Lauren K. Life,3613
Hartford,Suffield,State House,61,WF,"Matthew J. Conway, Jr.",497
Hartford,Suffield,President,,Rep,John McCain,3562
Hartford,Suffield,President,,Dem,Barack Obama,3808
Hartford,Suffield,President,,Ind,Ralph Nader,90
Hartford,Suffield,President,,write-in,Chuck Baldwin,0
Hartford,Suffield,President,,write-in,Roger Calero,0
Hartford,Suffield,President,,write-in,Cynthia McKinney,0
Hartford,Suffield,President,,write-in,Stewart Moore,0
Litchfield,Thomaston,President,,Rep,John McCain,2122
Litchfield,Thomaston,President,,Dem,Barack Obama,1842
Litchfield,Thomaston,President,,Ind,Ralph Nader,74
Litchfield,Thomaston,President,,write-in,Chuck Baldwin,3
Litchfield,Thomaston,President,,write-in,Roger Calero,0
Litchfield,Thomaston,President,,write-in,Cynthia McKinney,1
Litchfield,Thomaston,President,,write-in,Stewart Moore,0
Litchfield,Thomaston,US House,5,Rep,David J. Cappiello,1702
Litchfield,Thomaston,US House,5,Dem,Chris Murphy,2048
Litchfield,Thomaston,US House,5,Ind,Thomas L. Winn,64
Litchfield,Thomaston,US House,5,Green,Harold H. Burbank II,27
Litchfield,Thomaston,US House,5,WF,Chris Murphy,179
Litchfield,Thomaston,US House,5,write-in,Walter Gengarelly,0
Litchfield,Thomaston,State Senate,32,Rep,Robert J. Kane,2045
Litchfield,Thomaston,State Senate,32,Dem,John McCarthy,1617
Litchfield,Thomaston,State Senate,32,WF,John McCarthy,152
Litchfield,Thomaston,State House,76,Rep,John Piscopo,2623
Litchfield,Thomaston,State House,76,Dem,Joseph Arcuri,1125
Windham,Thompson,President,,Rep,John McCain,2112
Windham,Thompson,President,,Dem,Barack Obama,2290
Windham,Thompson,President,,Ind,Ralph Nader,82
Windham,Thompson,President,,write-in,Chuck Baldwin,2
Windham,Thompson,President,,write-in,Roger Calero,0
Windham,Thompson,President,,write-in,Cynthia McKinney,0
Windham,Thompson,President,,write-in,Stewart Moore,0
Windham,Thompson,US House,2,Rep,Sean Sullivan,1453
Windham,Thompson,US House,2,Dem,Joe Courtney,2299
Windham,Thompson,US House,2,Green,Scott Deshefy,67
Windham,Thompson,US House,2,WF,Joe Courtney,209
Windham,Thompson,US House,2,write-in,Todd Vachon,0
Windham,Thompson,State Senate,29,Rep,Harry Carboni,1033
Windham,Thompson,State Senate,29,Dem,Donald E. Williams,2649
Windham,Thompson,State Senate,29,WF,Donald E. Williams,340
Windham,Thompson,State House,51,Rep,Shawn T. Johnston,1625
Windham,Thompson,State House,51,Dem,Shawn T. Johnston,2287
Tolland,Tolland,President,,Rep,John McCain,3611
Tolland,Tolland,President,,Dem,Barack Obama,4752
Tolland,Tolland,President,,Ind,Ralph Nader,106
Tolland,Tolland,President,,write-in,Chuck Baldwin,6
Tolland,Tolland,President,,write-in,Roger Calero,0
Tolland,Tolland,President,,write-in,Cynthia McKinney,0
Tolland,Tolland,President,,write-in,Stewart Moore,0
Tolland,Tolland,US House,2,Rep,Sean Sullivan,2659
Tolland,Tolland,US House,2,Dem,Joe Courtney,4914
Tolland,Tolland,US House,2,Green,Scott Deshefy,115
Tolland,Tolland,US House,2,WF,Joe Courtney,372
Tolland,Tolland,US House,2,write-in,Todd Vachon,0
Tolland,Tolland,State Senate,35,Rep,Tony Guglielmo,6004
Tolland,Tolland,State House,53,Rep,Robert Arute,3504
Tolland,Tolland,State House,53,Rep,Bryan Hurlburt,4498
Litchfield,Torrington,President,,Rep,John McCain,7424
Litchfield,Torrington,President,,Dem,Barack Obama,8159
Litchfield,Torrington,President,,Ind,Ralph Nader,385
Litchfield,Torrington,President,,write-in,Chuck Baldwin,2
Litchfield,Torrington,President,,write-in,Roger Calero,0
Litchfield,Torrington,President,,write-in,Cynthia McKinney,0
Litchfield,Torrington,President,,write-in,Stewart Moore,0
Litchfield,Torrington Part,US House,1,Rep,Joe Visconti,3014
Litchfield,Torrington Part,US House,1,Dem,John Larson,3524
Litchfield,Torrington Part,US House,1,Green,Stephen Fournier,174
Litchfield,Torrington Part,US House,1,WF,John Larson,245
Litchfield,Torrington Part,US House,1,write-in,Matthew Coleman,0
Litchfield,Torrington Part,US House,5,Rep,David J. Cappiello,2717
Litchfield,Torrington Part,US House,5,Dem,Chris Murphy,4282
Litchfield,Torrington Part,US House,5,Ind,Thomas L. Winn,110
Litchfield,Torrington Part,US House,5,Green,Harold H. Burbank II,71
Litchfield,Torrington Part,US House,5,WF,Chris Murphy,316
Litchfield,Torrington Part,US House,5,write-in,Walter Gengarelly,0
Litchfield,Torrington Part,State Senate,8,Rep,Kevin D. Witkos,3982
Litchfield,Torrington Part,State Senate,8,Dem,Arthur H. House,4474
Litchfield,Torrington Part,State Senate,8,WF,Arthur H. House,335
Litchfield,Torrington Part,State Senate,30,Rep,Andrew Roraback,3932
Litchfield,Torrington Part,State Senate,30,Dem,Michael J. Renzullo,1445
Litchfield,Torrington Part,State Senate,30,WF,Michael J. Renzullo,135
Litchfield,Torrington Part,State House,64,WF,Roberta B. Willis,654
Litchfield,Torrington Part,State House,64,Dem,Roberta B. Willis,3893
Litchfield,Torrington Part,State House,65,Rep,Anne L. Ruwet,3853
Litchfield,Torrington Part,State House,65,Dem,Michelle Cook,4535
Litchfield,Torrington Part,State House,65,WF,Michelle Cook,410
,Total,US House,2,Rep,Sean Sullivan,104574
,Total,US House,2,Dem,Joe Courtney,198984
,Total,US House,2,Green,Scott Deshefy,6300
,Total,US House,2,WF,Joe Courtney,13164
,Total,US House,2,write-in,Todd Vachon,19
,Total,US House,3,Rep,Bo Itshaky,58583
,Total,US House,3,Dem,Rosa DeLauro,204761
,Total,US House,3,Green,Ralph Ferrucci,8613
,Total,US House,3,WF,Rosa DeLauro,25411
Fairfield,Trumbull,President,,Rep,John McCain,9927
Fairfield,Trumbull,President,,Dem,Barack Obama,9757
Fairfield,Trumbull,President,,Ind,Ralph Nader,157
Fairfield,Trumbull,President,,write-in,Chuck Baldwin,1
Fairfield,Trumbull,President,,write-in,Roger Calero,0
Fairfield,Trumbull,President,,write-in,Cynthia McKinney,0
Fairfield,Trumbull,President,,write-in,Stewart Moore,0
Fairfield,Trumbull,US House,4,Rep,Christopher Shays,10325
Fairfield,Trumbull,US House,4,Dem,Jim Himes,8115
Fairfield,Trumbull,US House,4,Green,Richard Z. Duffee,84
Fairfield,Trumbull,US House,4,WF,Jim Himes,482
Fairfield,Trumbull,US House,4,Lbt,Michael Carrano,151
Fairfield,Trumbull,US House,4,write-in,Eugene Flanagan,0
Fairfield,Trumbull,State Senate,22,Rep,Robert D. Russo,10141
Fairfield,Trumbull,State Senate,22,Dem,Anthony J. Musto,8183
Fairfield,Trumbull,State Senate,22,WF,Anthony J. Musto,432
Fairfield,Trumbull Part,State House,123,Rep,T.R. Rowe,8077
Fairfield,Trumbull Part,State House,123,Dem,Cheryl Bochet,4829
Fairfield,Trumbull Part,State House,134,Rep,Tony Hwang,2863
Fairfield,Trumbull Part,State House,134,Dem,Tom F. Christiano,2845
Tolland,Union,President,,Rep,John McCain,252
Tolland,Union,President,,Dem,Barack Obama,273
Tolland,Union,President,,Ind,Ralph Nader,11
Tolland,Union,President,,write-in,Chuck Baldwin,0
Tolland,Union,President,,write-in,Roger Calero,0
Tolland,Union,President,,write-in,Cynthia McKinney,0
Tolland,Union,President,,write-in,Stewart Moore,0
Tolland,Union,US House,2,Rep,Sean Sullivan,199
Tolland,Union,US House,2,Dem,Joe Courtney,281
Tolland,Union,US House,2,Green,Scott Deshefy,6
Tolland,Union,US House,2,WF,Joe Courtney,18
Tolland,Union,US House,2,write-in,Todd Vachon,0
Tolland,Union,State Senate,35,Rep,Tony Guglielmo,413
Tolland,Union,State House,52,Rep,Penny Bacchiochi,317
Tolland,Union,State House,52,Dem,Arlene Avery,182
Tolland,Union,State House,52,WF,Arlene Avery,11
Tolland,Union,State House,52,CC,John M. Traceski,5
Tolland,Vernon,President,,Rep,John McCain,5098
Tolland,Vernon,President,,Dem,Barack Obama,8645
Tolland,Vernon,President,,Ind,Ralph Nader,186
Tolland,Vernon,President,,write-in,Chuck Baldwin,4
Tolland,Vernon,President,,write-in,Roger Calero,1
Tolland,Vernon,President,,write-in,Cynthia McKinney,2
Tolland,Vernon,President,,write-in,Stewart Moore,0
Tolland,Vernon,US House,2,Rep,Sean Sullivan,3487
Tolland,Vernon,US House,2,Dem,Joe Courtney,8331
Tolland,Vernon,US House,2,Green,Scott Deshefy,188
Tolland,Vernon,US House,2,WF,Joe Courtney,508
Tolland,Vernon,US House,2,write-in,Todd Vachon,2
Tolland,Vernon,State Senate,35,Rep,Tony Guglielmo,8642
Tolland,Vernon Part,State House,8,Rep,Timothy J. Ackert,1449
Tolland,Vernon Part,State House,8,Dem,Joan A. Lewis,1655
Tolland,Vernon Part,State House,8,WF,Joan A. Lewis,139
Tolland,Vernon Part,State House,56,Dem,Claire L. Janowski,7715
New London,Voluntown,President,,Rep,John McCain,664
New London,Voluntown,President,,Dem,Barack Obama,618
New London,Voluntown,President,,Ind,Ralph Nader,20
New London,Voluntown,President,,write-in,Chuck Baldwin,1
New London,Voluntown,President,,write-in,Roger Calero,0
New London,Voluntown,President,,write-in,Cynthia McKinney,0
New London,Voluntown,President,,write-in,Stewart Moore,0
New London,Voluntown,US House,2,Rep,Sean Sullivan,410
New London,Voluntown,US House,2,Dem,Joe Courtney,645
New London,Voluntown,US House,2,Green,Scott Deshefy,27
New London,Voluntown,US House,2,WF,Joe Courtney,112
New London,Voluntown,US House,2,write-in,Todd Vachon,0
New London,Voluntown,State Senate,18,Rep,Anne P. Hatfield,398
New London,Voluntown,State Senate,18,Dem,Andrew M. Maynard,773
New London,Voluntown,State House,45,Rep,Ed Berdick,293
New London,Voluntown,State House,45,Dem,Steven Mikutel,759
New London,Voluntown,State House,45,WF,Steven Mikutel,158
New Haven,Wallingford,President,,Rep,John McCain,9372
New Haven,Wallingford,President,,Dem,Barack Obama,12833
New Haven,Wallingford,President,,Ind,Ralph Nader,320
New Haven,Wallingford,President,,write-in,Chuck Baldwin,14
New Haven,Wallingford,President,,write-in,Roger Calero,0
New Haven,Wallingford,President,,write-in,Cynthia McKinney,5
New Haven,Wallingford,President,,write-in,Stewart Moore,0
New Haven,Wallingford,US House,3,Rep,Bo Itshaky,4683
New Haven,Wallingford,US House,3,Dem,Rosa DeLauro,13170
New Haven,Wallingford,US House,3,Green,Ralph Ferrucci,723
New Haven,Wallingford,US House,3,WF,Rosa DeLauro,2278
New Haven,Wallingford,State Senate,34,Rep,Leonard A. Fasano,11101
New Haven,Wallingford,State Senate,34,WF,Leonard A. Fasano,3525
New Haven,Wallingford Part,State House,85,Rep,Michael T. Vitali,3793
New Haven,Wallingford Part,State House,85,Dem,Mary M. Mushinsky,5568
New Haven,Wallingford Part,State House,85,WF,Mary M. Mushinsky,893
New Haven,Wallingford Part,State House,86,Rep,Vincent J. Candelora,791
New Haven,Wallingford Part,State House,90,Dem,Mary G. Fritz,5418
New Haven,Wallingford Part,State House,90,CFL,Peter J. Votto,855
New Haven,Wallingford Part,State House,103,Rep,Al Adinolfi,1370
New Haven,Wallingford Part,State House,103,Dem,Elizabeth Esty,1364
Litchfield,Warren,President,,Rep,John McCain,384
Litchfield,Warren,President,,Dem,Barack Obama,455
Litchfield,Warren,President,,Ind,Ralph Nader,18
Litchfield,Warren,President,,write-in,Chuck Baldwin,0
Litchfield,Warren,President,,write-in,Roger Calero,0
Litchfield,Warren,President,,write-in,Cynthia McKinney,0
Litchfield,Warren,President,,write-in,Stewart Moore,0
Litchfield,Warren,US House,5,Rep,David J. Cappiello,372
Litchfield,Warren,US House,5,Dem,Chris Murphy,400
Litchfield,Warren,US House,5,Ind,Thomas L. Winn,48
Litchfield,Warren,US House,5,Green,Harold H. Burbank II,14
Litchfield,Warren,US House,5,WF,Chris Murphy,38
Litchfield,Warren,US House,5,write-in,Walter Gengarelly,0
Litchfield,Warren,State Senate,30,Rep,Andrew Roraback,556
Litchfield,Warren,State Senate,30,Dem,Michael J. Renzullo,243
Litchfield,Warren,State Senate,30,WF,Michael J. Renzullo,14
Litchfield,Warren,State House,66,Rep,Craig A. Miner,461
Litchfield,Warren,State House,66,Dem,Nick Creed,317
Litchfield,Warren,State House,66,CC,Richard S. Schuley,13
Litchfield,Warren,State House,66,WF,Nick Creed,21
Litchfield,Washington,President,,Rep,John McCain,818
Litchfield,Washington,President,,Dem,Barack Obama,1384
Litchfield,Washington,President,,Ind,Ralph Nader,21
Litchfield,Washington,President,,write-in,Chuck Baldwin,0
Litchfield,Washington,President,,write-in,Roger Calero,0
Litchfield,Washington,President,,write-in,Cynthia McKinney,0
Litchfield,Washington,President,,write-in,Stewart Moore,0
Litchfield,Washington,US House,5,Rep,David J. Cappiello,745
Litchfield,Washington,US House,5,Dem,Chris Murphy,1203
Litchfield,Washington,US House,5,Ind,Thomas L. Winn,9
Litchfield,Washington,US House,5,Green,Harold H. Burbank II,22
Litchfield,Washington,US House,5,WF,Chris Murphy,110
Litchfield,Washington,US House,5,write-in,Walter Gengarelly,0
Litchfield,Washington,State Senate,30,Rep,Andrew Roraback,1205
Litchfield,Washington,State Senate,30,Dem,Michael J. Renzullo,735
Litchfield,Washington,State Senate,30,WF,Michael J. Renzullo,41
Litchfield,Washington,State House,69,Rep,Arthur J. O'Neill,1230
New Haven,Waterbury,President,,Rep,John McCain,12821
New Haven,Waterbury,President,,Dem,Barack Obama,22599
New Haven,Waterbury,President,,Ind,Ralph Nader,529
New Haven,Waterbury,President,,write-in,Chuck Baldwin,4
New Haven,Waterbury,President,,write-in,Roger Calero,0
New Haven,Waterbury,President,,write-in,Cynthia McKinney,1
New Haven,Waterbury,President,,write-in,Stewart Moore,0
New Haven,Waterbury Part,US House,3,Rep,Bo Itshaky,1195
New Haven,Waterbury Part,US House,3,Dem,Rosa DeLauro,3427
New Haven,Waterbury Part,US House,3,Green,Ralph Ferrucci,363
New Haven,Waterbury Part,US House,3,WF,Rosa DeLauro,467
New Haven,Waterbury Part,US House,5,Rep,David J. Cappiello,7412
New Haven,Waterbury Part,US House,5,Dem,Chris Murphy,15390
New Haven,Waterbury Part,US House,5,Ind,Thomas L. Winn,387
New Haven,Waterbury Part,US House,5,Green,Harold H. Burbank II,141
New Haven,Waterbury Part,US House,5,WF,Chris Murphy,2823
New Haven,Waterbury Part,US House,5,write-in,Walter Gengarelly,3
New Haven,Waterbury Part,State Senate,15,Ind,"Cicero B. Booker, Jr.",1886
New Haven,Waterbury Part,State Senate,16,Rep,Sam S.F. Caligiuri,5547
New Haven,Waterbury Part,State Senate,15,Dem,Joan V. Hartley,15041
New Haven,Waterbury Part,State Senate,15,WF,"Cicero B. Booker, Jr.",2198
New Haven,Waterbury Part,State Senate,16,Ind,Mark A. Orsini,1870
New Haven,Waterbury Part,State House,71,Rep,Anthony J. D'Amelio,3408
New Haven,Waterbury Part,State House,71,Dem,"Stephen R. Ferrucci, III",2173
New Haven,Waterbury Part,State House,71,Ind,"Arthur J. Denze, Sr.",858
New Haven,Waterbury Part,State House,71,WF,"Stephen R. Ferrucci, III",151
New Haven,Waterbury Part,State House,72,Dem,Larry B. Butler,3631
New Haven,Waterbury Part,State House,72,Ind,"Joseph W. Perugini, Jr.",600
New Haven,Waterbury Part,State House,72,WF,Larry B. Butler,641
New Haven,Waterbury Part,State House,73,Dem,Jeffrey Berger,5662
New Haven,Waterbury Part,State House,73,Ind,Michael J. Telesca,1430
New Haven,Waterbury Part,State House,74,Rep,Selim G. Noujaim,4843
New Haven,Waterbury Part,State House,74,Ind,"Frank A. Burgio, Sr.",1224
New Haven,Waterbury Part,State House,75,Rep,Lisa Velez,940
New Haven,Waterbury Part,State House,75,Dem,David Aldarondo,2935
New Haven,Waterbury Part,State House,75,CC,Edward Plouffe,41
New Haven,Waterbury Part,State House,75,Ind,Robert L. Adkins,157
New Haven,Waterbury Part,State House,75,WF,David Aldarondo,394
New Haven,Waterbury Part,State House,75,CFL,Robert L. Adkins,41
New London,Waterford,President,,Rep,John McCain,4376
New London,Waterford,President,,Dem,Barack Obama,6301
New London,Waterford,President,,Ind,Ralph Nader,131
New London,Waterford,President,,write-in,Chuck Baldwin,3
New London,Waterford,President,,write-in,Roger Calero,0
New London,Waterford,President,,write-in,Cynthia McKinney,2
New London,Waterford,President,,write-in,Stewart Moore,1
New London,Waterford,US House,2,Rep,Sean Sullivan,3162
New London,Waterford,US House,2,Dem,Joe Courtney,6396
New London,Waterford,US House,2,Green,Scott Deshefy,157
New London,Waterford,US House,2,WF,Joe Courtney,492
New London,Waterford,US House,2,write-in,Todd Vachon,1
New London,Waterford,State Senate,20,Rep,Thomas C. Simones,3068
New London,Waterford,State Senate,20,Dem,Andrea L. Stillman,6859
