county,town,office,district,party,candidate,votes
Tolland,Tolland,Attorney General,,Dem,Richard Blumenthal,4640
Tolland,Tolland,US Senate,,Dem,Ned Lamont,2536
Tolland,Tolland,Attorney General,,Green,Nancy Burton,109
Tolland,Tolland,US Senate,,CC,Timothy Knibbs,25
Tolland,Tolland,US Senate,,Green,Ralph Ferrucci,34
Tolland,Tolland,US Senate,,CFL,Joe Lieberman,3052
Tolland,Tolland,US House 2,,Rep,Rob Simmons,2991
Tolland,Tolland,US House 2,,Dem,Joe Courtney,3216
Tolland,Tolland,State Senate,35,Rep,Tony Guglielmo,4360
Tolland,Tolland,State Senate,35,WF,Tony Guglielmo,630
Tolland,Tolland,State House,53,Rep,April C. Teveris,2750
Tolland,Tolland,State House,53,Dem,Bryan Hurlburt,3178
Tolland,Tolland,State House,53,WF,Bryan Hurlburt,257
Litchfield,Torrington,Governor,,Rep,Jodi Rell,7586
Litchfield,Torrington,Governor,,Dem,John DeStefano,3247
Litchfield,Torrington,Governor,,CC,Joseph Zdonczyk,75
Litchfield,Torrington,Governor,,Green,Clifford Thornton,91
Litchfield,Torrington,Secretary of State,,Rep,Richard Abbate,2613
Litchfield,Torrington,Secretary of State,,Dem,Susan Bysiewicz,7734
Litchfield,Torrington,Secretary of State,,Lbt,Ken Mosher,116
Litchfield,Torrington,Secretary of State,,CC,Jean Marie Burness,95
Litchfield,Torrington,Secretary of State,,Green,Michael Derosa,141
Litchfield,Torrington,Treasurer,,Rep,Linda Roberts,3453
Litchfield,Torrington,Treasurer,,Dem,Denise Nappier,6265
Litchfield,Torrington,Treasurer,,Lbt,Steven Edelman,141
Litchfield,Torrington,Treasurer,,CC,Mimi Knibbs,111
Litchfield,Torrington,Treasurer,,Green,David Bue,135
Litchfield,Torrington,Attorney General,,Rep,Robert Farr,2598
Litchfield,Torrington,US Senate,,Rep,Alan Schlesinger,1681
Litchfield,Torrington,Attorney General,,Dem,Richard Blumenthal,8008
Litchfield,Torrington,US Senate,,Dem,Ned Lamont,3850
Litchfield,Torrington,Attorney General,,Green,Nancy Burton,164
Litchfield,Torrington,US Senate,,CC,Timothy Knibbs,75
Litchfield,Torrington,US Senate,,Green,Ralph Ferrucci,67
Litchfield,Torrington,US Senate,,CFL,Joe Lieberman,5904
Litchfield,"Torrington, part of",US House 5,,Rep,Nancy Johnson,2314
Litchfield,"Torrington, part of",US House 1,,Rep,Scott MacLean,1947
Litchfield,"Torrington, part of",US House 5,,Dem,Chris Murphy,3103
Litchfield,"Torrington, part of",US House 1,,Dem,John Larson,3036
Litchfield,"Torrington, part of",US House 5,,WF,Chris Murphy,201
Litchfield,"Torrington, part of",State Senate,8,Rep,Thomas J. Herlihy,2688
Litchfield,"Torrington, part of",State Senate,8,Dem,Steve Berry,3317
Litchfield,"Torrington, part of",State Senate,8,WF,Steve Berry,205
Litchfield,"Torrington, part of",State Senate,30,Rep,Andrew Roraback,3015
Litchfield,"Torrington, part of",State Senate,30,Dem,Matthew F. Brennan,1025
Litchfield,"Torrington, part of",State Senate,30,WF,Matthew F. Brennan,41
Litchfield,"Torrington, part of",State House,64,Rep,Nancy Sieller,1845
Litchfield,"Torrington, part of",State House,64,D,Roberta B. Willis,944
Litchfield,"Torrington, part of",State House,65,Rep,Anne L. Ruwet,3245
Litchfield,"Torrington, part of",State House,65,Dem,Paul E. Cavagnero,3183
Fairfield,Trumbull,Governor,,Rep,Jodi Rell,10538
Fairfield,Trumbull,Governor,,Dem,John DeStefano,3428
Fairfield,Trumbull,Governor,,CC,Joseph Zdonczyk,42
Fairfield,Trumbull,Governor,,Green,Clifford Thornton,67
Fairfield,Trumbull,Secretary of State,,Rep,Richard Abbate,5222
Fairfield,Trumbull,Secretary of State,,Dem,Susan Bysiewicz,7416
Fairfield,Trumbull,Secretary of State,,Lbt,Ken Mosher,153
Fairfield,Trumbull,Secretary of State,,CC,Jean Marie Burness,72
Fairfield,Trumbull,Secretary of State,,Green,Michael Derosa,155
Fairfield,Trumbull,Treasurer,,Rep,Linda Roberts,5771
Fairfield,Trumbull,Treasurer,,Dem,Denise Nappier,6575
Fairfield,Trumbull,Treasurer,,Lbt,Steven Edelman,196
Fairfield,Trumbull,Treasurer,,CC,Mimi Knibbs,76
Fairfield,Trumbull,Treasurer,,Green,David Bue,110
Fairfield,Trumbull,Attorney General,,Rep,Robert Farr,3884
Fairfield,Trumbull,US Senate,,Rep,Alan Schlesinger,1449
Fairfield,Trumbull,Attorney General,,Dem,Richard Blumenthal,9362
Fairfield,Trumbull,US Senate,,Dem,Ned Lamont,4349
Fairfield,Trumbull,Attorney General,,Green,Nancy Burton,144
Fairfield,Trumbull,US Senate,,CC,Timothy Knibbs,54
Fairfield,Trumbull,US Senate,,Green,Ralph Ferrucci,56
Fairfield,Trumbull,US Senate,,CFL,Joe Lieberman,8265
Fairfield,Trumbull,US House 4,,Rep,Christopher Shays,8055
Fairfield,Trumbull,US House 4,,Dem,Diane Farrell,5775
Fairfield,Trumbull,US House 4,,Lbt,Philip Maymin,189
Fairfield,Trumbull,State Senate,22,Rep,Robert D. Russo,6579
Fairfield,Trumbull,State Senate,22,Dem,Bill Finch,6841
Fairfield,"Trumbull, part of",State House,123,Rep,T.R. Rowe,5735
Fairfield,"Trumbull, part of",State House,123,Dem,Cheryl Bochet,3349
Fairfield,"Trumbull, part of",State House,123,WF,Cheryl Bochet,91
Fairfield,"Trumbull, part of",State House,134,Rep,"John ""Jack"" Stone",1839
Fairfield,"Trumbull, part of",State House,134,Dem,Tom F. Christiano,2220
Tolland,Union,Governor,,Rep,Jodi Rell,302
Tolland,Union,Governor,,Dem,John DeStefano,138
Tolland,Union,Governor,,CC,Joseph Zdonczyk,1
Tolland,Union,Governor,,Green,Clifford Thornton,1
Tolland,Union,Secretary of State,,Rep,Richard Abbate,113
Tolland,Union,Secretary of State,,Dem,Susan Bysiewicz,284
Tolland,Union,Secretary of State,,Lbt,Ken Mosher,7
Tolland,Union,Secretary of State,,CC,Jean Marie Burness,2
Tolland,Union,Secretary of State,,Green,Michael Derosa,3
Tolland,Union,Treasurer,,Rep,Linda Roberts,133
Tolland,Union,Treasurer,,Dem,Denise Nappier,236
Tolland,Union,Treasurer,,Lbt,Steven Edelman,9
Tolland,Union,Treasurer,,CC,Mimi Knibbs,7
Tolland,Union,Treasurer,,Green,David Bue,3
Tolland,Union,Attorney General,,Rep,Robert Farr,100
Tolland,Union,US Senate,,Rep,Alan Schlesinger,59
Tolland,Union,Attorney General,,Dem,Richard Blumenthal,299
Tolland,Union,US Senate,,Dem,Ned Lamont,159
Tolland,Union,Attorney General,,Green,Nancy Burton,5
Tolland,Union,US Senate,,CC,Timothy Knibbs,3
Tolland,Union,US Senate,,Green,Ralph Ferrucci,1
Tolland,Union,US Senate,,CFL,Joe Lieberman,214
Tolland,Union,US House 2,,Rep,Rob Simmons,230
Tolland,Union,US House 2,,Dem,Joe Courtney,180
Tolland,Union,State Senate,35,Rep,Tony Guglielmo,306
Tolland,Union,State Senate,35,WF,Tony Guglielmo,38
Tolland,Union,State House,52,Rep,Penny Bacchiochi,314
Tolland,Union,State House,52,CCP,John M. Traceski,13
Tolland,Vernon,Governor,,Rep,Jodi Rell,6573
Tolland,Vernon,Governor,,Dem,John DeStefano,3385
Tolland,Vernon,Governor,,CC,Joseph Zdonczyk,43
Tolland,Vernon,Governor,,Green,Clifford Thornton,92
Tolland,Vernon,Secretary of State,,Rep,Richard Abbate,1929
Tolland,Vernon,Secretary of State,,Dem,Susan Bysiewicz,7461
Tolland,Vernon,Secretary of State,,Lbt,Ken Mosher,99
Tolland,Vernon,Secretary of State,,CC,Jean Marie Burness,89
Tolland,Vernon,Secretary of State,,Green,Michael Derosa,183
Tolland,Vernon,Treasurer,,Rep,Linda Roberts,2723
Tolland,Vernon,Treasurer,,Dem,Denise Nappier,6523
Tolland,Vernon,Treasurer,,Lbt,Steven Edelman,117
Tolland,Vernon,Treasurer,,CC,Mimi Knibbs,91
Tolland,Vernon,Treasurer,,Green,David Bue,162
Tolland,Vernon,Attorney General,,Rep,Robert Farr,2030
Tolland,Vernon,US Senate,,Rep,Alan Schlesinger,1079
Tolland,Vernon,Attorney General,,Dem,Richard Blumenthal,7616
Tolland,Vernon,US Senate,,Dem,Ned Lamont,4185
Tolland,Vernon,Attorney General,,Green,Nancy Burton,190
Tolland,Vernon,US Senate,,CC,Timothy Knibbs,36
Tolland,Vernon,US Senate,,Green,Ralph Ferrucci,69
Tolland,Vernon,US Senate,,CFL,Joe Lieberman,4717
Tolland,Vernon,US House 2,,Rep,Rob Simmons,4224
Tolland,Vernon,US House 2,,Dem,Joe Courtney,5696
Tolland,Vernon,State Senate,35,Rep,Tony Guglielmo,6564
Tolland,Vernon,State Senate,35,WF,Tony Guglielmo,1145
Tolland,"Vernon, part of",State House,8,Rep,Timothy J. Ackert,1061
Tolland,"Vernon, part of",State House,8,Dem,Joan A. Lewis,1496
Tolland,"Vernon, part of",State House,8,WF,Joan A. Lewis,117
Tolland,"Vernon, part of",State House,56,Rep,Bill F. Campbell,1627
Tolland,"Vernon, part of",State House,56,Dem,Claire L. Janowski,5372
New London,Voluntown,Governor,,Rep,Jodi Rell,574
New London,Voluntown,Governor,,Dem,John DeStefano,288
New London,Voluntown,Governor,,CC,Joseph Zdonczyk,6
New London,Voluntown,Governor,,Green,Clifford Thornton,10
New London,Voluntown,Secretary of State,,Rep,Richard Abbate,183
New London,Voluntown,Secretary of State,,Dem,Susan Bysiewicz,569
New London,Voluntown,Secretary of State,,Lbt,Ken Mosher,12
New London,Voluntown,Secretary of State,,CC,Jean Marie Burness,14
New London,Voluntown,Secretary of State,,Green,Michael Derosa,15
New London,Voluntown,Treasurer,,Rep,Linda Roberts,234
New London,Voluntown,Treasurer,,Dem,Denise Nappier,482
New London,Voluntown,Treasurer,,Lbt,Steven Edelman,22
New London,Voluntown,Treasurer,,CC,Mimi Knibbs,11
New London,Voluntown,Treasurer,,Green,David Bue,17
New London,Voluntown,Attorney General,,Rep,Robert Farr,186
New London,Voluntown,US Senate,,Rep,Alan Schlesinger,100
New London,Voluntown,Attorney General,,Dem,Richard Blumenthal,593
New London,Voluntown,US Senate,,Dem,Ned Lamont,353
New London,Voluntown,Attorney General,,Green,Nancy Burton,19
New London,Voluntown,US Senate,,CC,Timothy Knibbs,10
New London,Voluntown,US Senate,,Green,Ralph Ferrucci,3
New London,Voluntown,US Senate,,CFL,Joe Lieberman,424
New London,Voluntown,US House 2,,Rep,Rob Simmons,480
New London,Voluntown,US House 2,,Dem,Joe Courtney,373
New London,Voluntown,State Senate,18,Rep,Lenny T. Winkler,347
New London,Voluntown,State Senate,18,Dem,Andrew M. Maynard,415
New London,Voluntown,State House,45,Rep,Bob LaChapelle,154
New London,Voluntown,State House,45,Dem,Steven T. Mikutel,660
New London,Voluntown,State House,45,WF,Steven T. Mikutel,36
New Haven,Wallingford,Governor,,Rep,Jodi Rell,10589
New Haven,Wallingford,Governor,,Dem,John DeStefano,5097
New Haven,Wallingford,Governor,,CC,Joseph Zdonczyk,71
New Haven,Wallingford,Governor,,Green,Clifford Thornton,100
New Haven,Wallingford,Secretary of State,,Rep,Richard Abbate,3374
New Haven,Wallingford,Secretary of State,,Dem,Susan Bysiewicz,10689
New Haven,Wallingford,Secretary of State,,Lbt,Ken Mosher,160
New Haven,Wallingford,Secretary of State,,CC,Jean Marie Burness,100
New Haven,Wallingford,Secretary of State,,Green,Michael Derosa,316
New Haven,Wallingford,Treasurer,,Rep,Linda Roberts,4238
New Haven,Wallingford,Treasurer,,Dem,Denise Nappier,8959
New Haven,Wallingford,Treasurer,,Lbt,Steven Edelman,210
New Haven,Wallingford,Treasurer,,CC,Mimi Knibbs,119
New Haven,Wallingford,Treasurer,,Green,David Bue,207
New Haven,Wallingford,Attorney General,,Rep,Robert Farr,3078
New Haven,Wallingford,US Senate,,Rep,Alan Schlesinger,1463
New Haven,Wallingford,Attorney General,,Dem,Richard Blumenthal,11428
New Haven,Wallingford,US Senate,,Dem,Ned Lamont,5577
New Haven,Wallingford,Attorney General,,Green,Nancy Burton,245
New Haven,Wallingford,US Senate,,CC,Timothy Knibbs,56
New Haven,Wallingford,US Senate,,Green,Ralph Ferrucci,97
New Haven,Wallingford,US Senate,,CFL,Joe Lieberman,8769
New Haven,Wallingford,US House 3,,Rep,Joseph Vollano,3583
New Haven,Wallingford,US House 3,,Dem,Rosa DeLauro,10869
New Haven,Wallingford,US House 3,,Green,Daniel Sumrall,238
New Haven,Wallingford,State Senate,34,Rep,Leonard Fasano,8208
New Haven,Wallingford,State Senate,34,WF,Leonard Fasano,1148
New Haven,"Wallingford, part of",State House,85,Dem,Mary M. Mushinsky,5015
New Haven,"Wallingford, part of",State House,85,WF,Mary M. Mushinsky,481
New Haven,"Wallingford, part of",State House,85,PC,Javier Salabarria,347
New Haven,"Wallingford, part of",State House,86,Rep,Vincent J. Candelora,402
New Haven,"Wallingford, part of",State House,86,Dem,Ashley Clow Joiner,436
New Haven,"Wallingford, part of",State House,90,Rep,Elizabeth A. Abbate,1233
New Haven,"Wallingford, part of",State House,90,Dem,Mary G. Fritz,3250
New Haven,"Wallingford, part of",State House,103,Rep,Al Adinolfi,1190
New Haven,"Wallingford, part of",State House,103,Dem,Dr. Phil Brewer,681
New Haven,"Wallingford, part of",State House,103,WF,Jessica N. Heman,44
Litchfield,Warren,Governor,,Rep,Jodi Rell,466
Litchfield,Warren,Governor,,Dem,John DeStefano,170
Litchfield,Warren,Governor,,CC,Joseph Zdonczyk,1
Litchfield,Warren,Governor,,Green,Clifford Thornton,8
Litchfield,Warren,Secretary of State,,Rep,Richard Abbate,201
Litchfield,Warren,Secretary of State,,Dem,Susan Bysiewicz,379
Litchfield,Warren,Secretary of State,,Lbt,Ken Mosher,16
Litchfield,Warren,Secretary of State,,CC,Jean Marie Burness,3
Litchfield,Warren,Secretary of State,,Green,Michael Derosa,11
Litchfield,Warren,Treasurer,,Rep,Linda Roberts,216
Litchfield,Warren,Treasurer,,Dem,Denise Nappier,350
Litchfield,Warren,Treasurer,,Lbt,Steven Edelman,13
Litchfield,Warren,Treasurer,,CC,Mimi Knibbs,4
Litchfield,Warren,Treasurer,,Green,David Bue,6
Litchfield,Warren,Attorney General,,Rep,Robert Farr,187
Litchfield,Warren,US Senate,,Rep,Alan Schlesinger,78
Litchfield,Warren,Attorney General,,Dem,Richard Blumenthal,408
Litchfield,Warren,US Senate,,Dem,Ned Lamont,247
Litchfield,Warren,Attorney General,,Green,Nancy Burton,7
Litchfield,Warren,US Senate,,CC,Timothy Knibbs,2
Litchfield,Warren,US Senate,,Green,Ralph Ferrucci,5
Litchfield,Warren,US Senate,,CFL,Joe Lieberman,323
Litchfield,Warren,US House 5,,Rep,Nancy Johnson,300
Litchfield,Warren,US House 5,,Dem,Chris Murphy,322
Litchfield,Warren,US House 5,,WF,Chris Murphy,14
Litchfield,Warren,State Senate,30,Rep,Andrew Roraback,415
Litchfield,Warren,State Senate,30,Dem,Matthew F. Brennan,183
Litchfield,Warren,State Senate,30,WF,Matthew F. Brennan,9
Litchfield,Warren,State House,66,Rep,Craig A. Miner,385
Litchfield,Warren,State House,66,CC,Richard S. Schuley,15
Litchfield,Warren,State House,66,WF,Dennis B. O'Neil,32
Litchfield,Washington,Governor,,Rep,Jodi Rell,1162
Litchfield,Washington,Governor,,Dem,John DeStefano,450
Litchfield,Washington,Governor,,CC,Joseph Zdonczyk,2
Litchfield,Washington,Governor,,Green,Clifford Thornton,19
Litchfield,Washington,Secretary of State,,Rep,Richard Abbate,444
Litchfield,Washington,Secretary of State,,Dem,Susan Bysiewicz,1025
Litchfield,Washington,Secretary of State,,Lbt,Ken Mosher,16
Litchfield,Washington,Secretary of State,,CC,Jean Marie Burness,12
Litchfield,Washington,Secretary of State,,Green,Michael Derosa,31
Litchfield,Washington,Treasurer,,Rep,Linda Roberts,535
Litchfield,Washington,Treasurer,,Dem,Denise Nappier,882
Litchfield,Washington,Treasurer,,Lbt,Steven Edelman,18
Litchfield,Washington,Treasurer,,CC,Mimi Knibbs,12
Litchfield,Washington,Treasurer,,Green,David Bue,32
Litchfield,Washington,Attorney General,,Rep,Robert Farr,406
Litchfield,Washington,US Senate,,Rep,Alan Schlesinger,163
Litchfield,Washington,Attorney General,,Dem,Richard Blumenthal,1110
Litchfield,Washington,US Senate,,Dem,Ned Lamont,740
Litchfield,Washington,Attorney General,,Green,Nancy Burton,27
Litchfield,Washington,US Senate,,CC,Timothy Knibbs,4
Litchfield,Washington,US Senate,,Green,Ralph Ferrucci,10
Litchfield,Washington,US Senate,,CFL,Joe Lieberman,764
Litchfield,Washington,US House 5,,Rep,Nancy Johnson,627
Litchfield,Washington,US House 5,,Dem,Chris Murphy,983
Litchfield,Washington,US House 5,,WF,Chris Murphy,28
Litchfield,Washington,State Senate,30,Rep,Andrew Roraback,932
Litchfield,Washington,State Senate,30,Dem,Matthew F. Brennan,572
Litchfield,Washington,State Senate,30,WF,Matthew F. Brennan,23
Litchfield,Washington,State House,69,Rep,Arthur J. O'Neill,897
New Haven,Waterbury,Governor,,Rep,Jodi Rell,12468
New Haven,Waterbury,Governor,,Dem,John DeStefano,8019
New Haven,Waterbury,Governor,,CC,Joseph Zdonczyk,349
New Haven,Waterbury,Governor,,Green,Clifford Thornton,102
New Haven,Waterbury,Secretary of State,,Rep,Richard Abbate,4322
New Haven,Waterbury,Secretary of State,,Dem,Susan Bysiewicz,12824
New Haven,Waterbury,Secretary of State,,Lbt,Ken Mosher,270
New Haven,Waterbury,Secretary of State,,CC,Jean Marie Burness,337
New Haven,Waterbury,Secretary of State,,Green,Michael Derosa,362
New Haven,Waterbury,Treasurer,,Rep,Linda Roberts,4632
New Haven,Waterbury,Treasurer,,Dem,Denise Nappier,12361
New Haven,Waterbury,Treasurer,,Lbt,Steven Edelman,323
New Haven,Waterbury,Treasurer,,CC,Mimi Knibbs,269
New Haven,Waterbury,Treasurer,,Green,David Bue,160
New Haven,Waterbury,Attorney General,,Rep,Robert Farr,4429
New Haven,Waterbury,US Senate,,Rep,Alan Schlesinger,2682
New Haven,Waterbury,Attorney General,,Dem,Richard Blumenthal,13280
New Haven,Waterbury,US Senate,,Dem,Ned Lamont,7354
New Haven,Waterbury,Attorney General,,Green,Nancy Burton,372
New Haven,Waterbury,US Senate,,CC,Timothy Knibbs,178
New Haven,Waterbury,US Senate,,Green,Ralph Ferrucci,129
New Haven,Waterbury,US Senate,,CFL,Joe Lieberman,11296
New Haven,"Waterbury, part of",US House 3,,Rep,Joseph Vollano,994
New Haven,"Waterbury, part of",US House 5,,Rep,Nancy Johnson,6603
New Haven,"Waterbury, part of",US House 3,,Dem,Rosa DeLauro,2180
New Haven,"Waterbury, part of",US House 5,,Dem,Chris Murphy,8797
New Haven,"Waterbury, part of",US House 3,,Green,Daniel Sumrall,61
New Haven,"Waterbury, part of",US House 5,,WF,Chris Murphy,832
New Haven,"Waterbury, part of",State Senate,15,Dem,Joan V. Hartley,7952
New Haven,"Waterbury, part of",State Senate,15,Ind,"Theodore J. Derouin, Jr.",1200
New Haven,"Waterbury, part of",State Senate,16,Rep,Sam S.F. Caligiuri,4075
New Haven,"Waterbury, part of",State Senate,16,Dem,David Zoni,2395
New Haven,"Waterbury, part of",State Senate,16,WF,David Zoni,156
New Haven,"Waterbury, part of",State House,71,Rep,Anthony J. D'Amelio,2835
New Haven,"Waterbury, part of",State House,72,Rep,Rodney W. Parker,651
New Haven,"Waterbury, part of",State House,71,Ind,Arthur J. Denze,817
New Haven,"Waterbury, part of",State House,72,Dem,Larry B. Butler,1613
New Haven,"Waterbury, part of",State House,72,WF,Larry B. Butler,190
New Haven,"Waterbury, part of",State House,72,Ind,"Joseph W. Perugini, Jr.",346
New Haven,"Waterbury, part of",State House,72,PC,Richard J. Cam,63
New Haven,"Waterbury, part of",State House,73,Dem,Jeffrey J. Berger,3499
New Haven,"Waterbury, part of",State House,73,WF,Blair F. Bertaccini,320
New Haven,"Waterbury, part of",State House,73,Ind,Blair F. Bertaccini,283
New Haven,"Waterbury, part of",State House,74,Rep,Selim G. Noujaim,3675
New Haven,"Waterbury, part of",State House,74,Ind,Judith A. Walters,238
New Haven,"Waterbury, part of",State House,75,Rep,Lisa Velez,736
New Haven,"Waterbury, part of",State House,75,Dem,David Aldarondo,1349
New Haven,"Waterbury, part of",State House,75,CC,Justin Ruggiers,33
New Haven,"Waterbury, part of",State House,75,WF,Joshua M. Angelus,45
New Haven,"Waterbury, part of",State House,75,Ind,Lisa Velez,158
New London,Waterford,Governor,,Rep,Jodi Rell,4903
New London,Waterford,Governor,,Dem,John DeStefano,2977
New London,Waterford,Governor,,CC,Joseph Zdonczyk,27
New London,Waterford,Governor,,Green,Clifford Thornton,50
New London,Waterford,Secretary of State,,Rep,Richard Abbate,1727
New London,Waterford,Secretary of State,,Dem,Susan Bysiewicz,5442
New London,Waterford,Secretary of State,,Lbt,Ken Mosher,86
New London,Waterford,Secretary of State,,CC,Jean Marie Burness,37
New London,Waterford,Secretary of State,,Green,Michael Derosa,94
New London,Waterford,Treasurer,,Rep,Linda Roberts,2149
New London,Waterford,Treasurer,,Dem,Denise Nappier,4846
New London,Waterford,Treasurer,,Lbt,Steven Edelman,90
New London,Waterford,Treasurer,,CC,Mimi Knibbs,40
New London,Waterford,Treasurer,,Green,David Bue,70
New London,Waterford,Attorney General,,Rep,Robert Farr,1589
New London,Waterford,US Senate,,Rep,Alan Schlesinger,762
New London,Waterford,Attorney General,,Dem,Richard Blumenthal,5838
New London,Waterford,US Senate,,Dem,Ned Lamont,3070
New London,Waterford,Attorney General,,Green,Nancy Burton,94
New London,Waterford,US Senate,,CC,Timothy Knibbs,22
New London,Waterford,US Senate,,Green,Ralph Ferrucci,36
New London,Waterford,US Senate,,CFL,Joe Lieberman,4131
New London,Waterford,US House 2,,Rep,Rob Simmons,3941
New London,Waterford,US House 2,,Dem,Joe Courtney,3857
New London,Waterford,State Senate,20,Rep,Christopher F. Oliveira,2586
New London,Waterford,State Senate,20,Dem,Andrea L. Stillman,5111
New London,Waterford,State House,38,Rep,G. Brian Vachris,2291
New London,Waterford,State House,38,Dem,Elizabeth B. Ritter,5208
Litchfield,Watertown,Governor,,Rep,Jodi Rell,5731
Litchfield,Watertown,Governor,,Dem,John DeStefano,2166
Litchfield,Watertown,Governor,,CC,Joseph Zdonczyk,82
Litchfield,Watertown,Governor,,Green,Clifford Thornton,50
Litchfield,Watertown,Secretary of State,,Rep,Richard Abbate,2288
Litchfield,Watertown,Secretary of State,,Dem,Susan Bysiewicz,4721
Litchfield,Watertown,Secretary of State,,Lbt,Ken Mosher,77
Litchfield,Watertown,Secretary of State,,CC,Jean Marie Burness,91
Litchfield,Watertown,Secretary of State,,Green,Michael Derosa,150
Litchfield,Watertown,Treasurer,,Rep,Linda Roberts,2690
Litchfield,Watertown,Treasurer,,Dem,Denise Nappier,4101
Litchfield,Watertown,Treasurer,,Lbt,Steven Edelman,97
Litchfield,Watertown,Treasurer,,CC,Mimi Knibbs,80
Litchfield,Watertown,Treasurer,,Green,David Bue,72
Litchfield,Watertown,Attorney General,,Rep,Robert Farr,2330
Litchfield,Watertown,US Senate,,Rep,Alan Schlesinger,1252
Litchfield,Watertown,Attorney General,,Dem,Richard Blumenthal,4950
Litchfield,Watertown,US Senate,,Dem,Ned Lamont,2269
Litchfield,Watertown,Attorney General,,Green,Nancy Burton,118
Litchfield,Watertown,US Senate,,CC,Timothy Knibbs,61
Litchfield,Watertown,US Senate,,Green,Ralph Ferrucci,39
Litchfield,Watertown,US Senate,,CFL,Joe Lieberman,4408
Litchfield,Watertown,US House 5,,Rep,Nancy Johnson,3934
Litchfield,Watertown,US House 5,,Dem,Chris Murphy,3602
Litchfield,Watertown,US House 5,,WF,Chris Murphy,228
Litchfield,Watertown,State Senate,32,Rep,Louis C. DeLuca,4909
Litchfield,Watertown,State Senate,32,WF,Vanessa O. Fica,453
Litchfield,Watertown,State House,68,Rep,Sean Williams,5697
Hartford,West Hartford,Governor,,Rep,Jodi Rell,13535
Hartford,West Hartford,Governor,,Dem,John DeStefano,11650
Hartford,West Hartford,Governor,,CC,Joseph Zdonczyk,95
Hartford,West Hartford,Governor,,Green,Clifford Thornton,263
Hartford,West Hartford,Secretary of State,,Rep,Richard Abbate,4933
Hartford,West Hartford,Secretary of State,,Dem,Susan Bysiewicz,18606
Hartford,West Hartford,Secretary of State,,Lbt,Ken Mosher,193
Hartford,West Hartford,Secretary of State,,CC,Jean Marie Burness,112
Hartford,West Hartford,Secretary of State,,Green,Michael Derosa,403
Hartford,West Hartford,Treasurer,,Rep,Linda Roberts,5675
Hartford,West Hartford,Treasurer,,Dem,Denise Nappier,17488
Hartford,West Hartford,Treasurer,,Lbt,Steven Edelman,295
Hartford,West Hartford,Treasurer,,CC,Mimi Knibbs,117
Hartford,West Hartford,Treasurer,,Green,David Bue,303
Hartford,West Hartford,Attorney General,,Rep,Robert Farr,6692
Hartford,West Hartford,US Senate,,Rep,Alan Schlesinger,2096
Hartford,West Hartford,Attorney General,,Dem,Richard Blumenthal,17661
Hartford,West Hartford,US Senate,,Dem,Ned Lamont,11316
Hartford,West Hartford,Attorney General,,Green,Nancy Burton,364
Hartford,West Hartford,US Senate,,CC,Timothy Knibbs,69
Hartford,West Hartford,US Senate,,Green,Ralph Ferrucci,123
Hartford,West Hartford,US Senate,,CFL,Joe Lieberman,12324
Hartford,West Hartford,US House 1,,Rep,Scott MacLean,5559
Hartford,West Hartford,US House 1,,Dem,John Larson,18166
Hartford,West Hartford,State Senate,5,Rep,Kimberly E. Ryder,5981
Hartford,West Hartford,State Senate,5,Dem,Jonathan A. Harris,17605
Hartford,West Hartford,State Senate,5,WF,Jonathan A. Harris,688
Hartford,"West Hartford, part of",State House,18,Rep,Judy Aron,2186
Hartford,"West Hartford, part of",State House,18,Dem,Andrew M. Fleischmann,6371
Hartford,"West Hartford, part of",State House,19,Rep,Barbara Carpenter,3405
Hartford,"West Hartford, part of",State House,19,Dem,Beth Bye,5009
Hartford,"West Hartford, part of",State House,20,Dem,David McCluskey,5455
New Haven,West Haven,Governor,,Rep,Jodi Rell,8265
New Haven,West Haven,Governor,,Dem,John DeStefano,5916
New Haven,West Haven,Governor,,CC,Joseph Zdonczyk,69
New Haven,West Haven,Governor,,Green,Clifford Thornton,93
New Haven,West Haven,Secretary of State,,Rep,Richard Abbate,2421
New Haven,West Haven,Secretary of State,,Dem,Susan Bysiewicz,9487
New Haven,West Haven,Secretary of State,,Lbt,Ken Mosher,141
New Haven,West Haven,Secretary of State,,CC,Jean Marie Burness,124
New Haven,West Haven,Secretary of State,,Green,Michael Derosa,257
New Haven,West Haven,Treasurer,,Rep,Linda Roberts,2788
New Haven,West Haven,Treasurer,,Dem,Denise Nappier,8807
New Haven,West Haven,Treasurer,,Lbt,Steven Edelman,182
New Haven,West Haven,Treasurer,,CC,Mimi Knibbs,94
New Haven,West Haven,Treasurer,,Green,David Bue,161
New Haven,West Haven,Attorney General,,Rep,Robert Farr,2107
New Haven,West Haven,US Senate,,Rep,Alan Schlesinger,1242
New Haven,West Haven,Attorney General,,Dem,Richard Blumenthal,10345
New Haven,West Haven,US Senate,,Dem,Ned Lamont,5136
New Haven,West Haven,Attorney General,,Green,Nancy Burton,221
New Haven,West Haven,US Senate,,CC,Timothy Knibbs,50
New Haven,West Haven,US Senate,,Green,Ralph Ferrucci,69
New Haven,West Haven,US Senate,,CFL,Joe Lieberman,8033
New Haven,West Haven,US House 3,,Rep,Joseph Vollano,2303
New Haven,West Haven,US House 3,,Dem,Rosa DeLauro,10667
New Haven,West Haven,US House 3,,Green,Daniel Sumrall,154
