county,town,office,district,party,candidate,votes
Fairfield,Sherman,Comptroller,,Lbt,Leonard Rasch,16
Fairfield,Sherman,Attorney General,,Rep,Martha Dean,624
Fairfield,Sherman,Attorney General,,Dem,Richard Blumenthal,655
Fairfield,Sherman,US House,5,Rep,Nancy Johnson,823
Fairfield,Sherman,US House,5,Dem,Jim Maloney,497
Fairfield,Sherman,US House,5,CC,Joseph Zdonczyk,10
Fairfield,Sherman,US House,5,Lbt,Walter Gengarelly,7
Fairfield,Sherman,State Senate,24,Rep,David J. Cappiello,929
Fairfield,Sherman,State House,108,Rep,Mary Ann Carson,962
Hartford,Simsbury,Governor,,Rep,John Rowland,6596
Hartford,Simsbury,Governor,,Dem,Bill Curry,3374
Hartford,Simsbury,Secretary of State,,Rep,Ronald San Angelo,3677
Hartford,Simsbury,Secretary of State,,Dem,Susan Bysiewcz,5858
Hartford,Simsbury,Secretary of State,,Lbt,Darlene Nicholas,91
Hartford,Simsbury,Treasurer,,Rep,Ross Garber,4623
Hartford,Simsbury,Treasurer,,Dem,Denise Nappier,4733
Hartford,Simsbury,Treasurer,,CC,Timothy Knibbs,85
Hartford,Simsbury,Treasurer,,Lbt,Ken Mosher,90
Hartford,Simsbury,Comptroller,,Rep,Steven Mullins,4057
Hartford,Simsbury,Comptroller,,Dem,Nancy Wyman,5201
Hartford,Simsbury,Comptroller,,Lbt,Leonard Rasch,80
Hartford,Simsbury,Attorney General,,Rep,Martha Dean,4348
Hartford,Simsbury,Attorney General,,Dem,Richard Blumenthal,5387
Hartford,Simsbury,US House,5,Rep,Nancy Johnson,6480
Hartford,Simsbury,US House,5,Dem,Jim Maloney,3267
Hartford,Simsbury,US House,5,CC,Joseph Zdonczyk,94
Hartford,Simsbury,US House,5,Lbt,Walter Gengarelly,52
Hartford,Simsbury,State Senate,8,Rep,Thomas J. Herlihy,7016
Hartford,Simsbury,State Senate,8,Dem,Kelvin Hecht,2421
Hartford,Simsbury,State Senate,8,Green,Thomas J. Sevigny,271
Hartford,Simsbury,State House,16,Rep,Robert Heagney,7259
Tolland,Somers,Governor,,Rep,John Rowland,2270
Tolland,Somers,Governor,,Dem,Bill Curry,1115
Tolland,Somers,Secretary of State,,Rep,Ronald San Angelo,1179
Tolland,Somers,Secretary of State,,Dem,Susan Bysiewcz,1998
Tolland,Somers,Secretary of State,,Lbt,Darlene Nicholas,39
Tolland,Somers,Treasurer,,Rep,Ross Garber,1558
Tolland,Somers,Treasurer,,Dem,Denise Nappier,1530
Tolland,Somers,Treasurer,,CC,Timothy Knibbs,55
Tolland,Somers,Treasurer,,Lbt,Ken Mosher,26
Tolland,Somers,Comptroller,,Rep,Steven Mullins,1261
Tolland,Somers,Comptroller,,Dem,Nancy Wyman,1844
Tolland,Somers,Comptroller,,Lbt,Leonard Rasch,27
Tolland,Somers,Attorney General,,Rep,Martha Dean,1273
Tolland,Somers,Attorney General,,Dem,Richard Blumenthal,1833
Tolland,Somers,US House,2,Rep,Rob Simmons,2064
Tolland,Somers,US House,2,Dem,Joe Courtney,1217
Tolland,Somers,State Senate,7,Rep,John A. Kissel,2268
Tolland,Somers,State Senate,7,Dem,John A. Reveruzzi,820
Tolland,Somers,State House,52,Dem,John D. Mordasky,1220
Tolland,Somers,State House,52,Rep,Penny Bacchiochi,2133
Hartford,South Windsor,Governor,,Rep,John Rowland,6155
Hartford,South Windsor,Governor,,Dem,Bill Curry,4070
Hartford,South Windsor,Secretary of State,,Rep,Ronald San Angelo,2764
Hartford,South Windsor,Secretary of State,,Dem,Susan Bysiewcz,6862
Hartford,South Windsor,Secretary of State,,Lbt,Darlene Nicholas,122
Hartford,South Windsor,Treasurer,,Rep,Ross Garber,3962
Hartford,South Windsor,Treasurer,,Dem,Denise Nappier,5535
Hartford,South Windsor,Treasurer,,CC,Timothy Knibbs,133
Hartford,South Windsor,Treasurer,,Lbt,Ken Mosher,85
Hartford,South Windsor,Comptroller,,Rep,Steven Mullins,3052
Hartford,South Windsor,Comptroller,,Dem,Nancy Wyman,6450
Hartford,South Windsor,Comptroller,,Lbt,Leonard Rasch,97
Hartford,South Windsor,Attorney General,,Rep,Martha Dean,3276
Hartford,South Windsor,Attorney General,,Dem,Richard Blumenthal,6572
Hartford,South Windsor,US House,1,Rep,Phil Steele,3115
Hartford,South Windsor,US House,1,Dem,John Larson,6851
Hartford,South Windsor,State Senate,3,Rep,Stephanie L. Labanowski,4208
Hartford,South Windsor,State Senate,3,Dem,Gary D. LeBeau,5590
Hartford,"South Windsor, part of",State House,11,Dem,Michael A. Christ,226
Hartford,"South Windsor, part of",State House,14,Dem,Nancy E. Kerensky,6034
Hartford,"South Windsor, part of",State House,11,Rep,"George J. Franek, Jr.",216
Hartford,"South Windsor, part of",State House,14,Rep,Tim Moriarty,3580
Hartford,"South Windsor, part of",State House,14,WF,Gary E. Waterhouse,128
New.Haven,Southbury,Governor,,Rep,John Rowland,5692
New.Haven,Southbury,Governor,,Dem,Bill Curry,2389
New.Haven,Southbury,Secretary of State,,Rep,Ronald San Angelo,4157
New.Haven,Southbury,Secretary of State,,Dem,Susan Bysiewcz,3453
New.Haven,Southbury,Secretary of State,,Lbt,Darlene Nicholas,56
New.Haven,Southbury,Treasurer,,Rep,Ross Garber,4313
New.Haven,Southbury,Treasurer,,Dem,Denise Nappier,3121
New.Haven,Southbury,Treasurer,,CC,Timothy Knibbs,73
New.Haven,Southbury,Treasurer,,Lbt,Ken Mosher,69
New.Haven,Southbury,Comptroller,,Rep,Steven Mullins,4044
New.Haven,Southbury,Comptroller,,Dem,Nancy Wyman,3415
New.Haven,Southbury,Comptroller,,Lbt,Leonard Rasch,71
New.Haven,Southbury,Attorney General,,Rep,Martha Dean,3741
New.Haven,Southbury,Attorney General,,Dem,Richard Blumenthal,3991
New.Haven,Southbury,US House,5,Rep,Nancy Johnson,4825
New.Haven,Southbury,US House,5,Dem,Jim Maloney,2924
New.Haven,Southbury,US House,5,CC,Joseph Zdonczyk,132
New.Haven,Southbury,US House,5,Lbt,Walter Gengarelly,64
New.Haven,Southbury,State Senate,32,Rep,Louis C. DeLuca,4993
New.Haven,Southbury,State Senate,32,Dem,Patricia L. Reilly,2724
New.Haven,"Southbury, part of",State House,131,Dem,Kate Cosgrove,551
New.Haven,"Southbury, part of",State House,69,Dem,Bob Tendler,2272
New.Haven,"Southbury, part of",State House,131,Rep,David K. Labriola,838
New.Haven,"Southbury, part of",State House,69,Rep,Arthur J. O'Neill,4128
Hartford,Southington,Governor,,Rep,John Rowland,9027
Hartford,Southington,Governor,,Dem,Bill Curry,5911
Hartford,Southington,Secretary of State,,Rep,Ronald San Angelo,4018
Hartford,Southington,Secretary of State,,Dem,Susan Bysiewcz,9963
Hartford,Southington,Secretary of State,,Lbt,Darlene Nicholas,163
Hartford,Southington,Treasurer,,Rep,Ross Garber,5574
Hartford,Southington,Treasurer,,Dem,Denise Nappier,7855
Hartford,Southington,Treasurer,,CC,Timothy Knibbs,226
Hartford,Southington,Treasurer,,Lbt,Ken Mosher,147
Hartford,Southington,Comptroller,,Rep,Steven Mullins,4508
Hartford,Southington,Comptroller,,Dem,Nancy Wyman,9021
Hartford,Southington,Comptroller,,Lbt,Leonard Rasch,148
Hartford,Southington,Attorney General,,Rep,Martha Dean,4649
Hartford,Southington,Attorney General,,Dem,Richard Blumenthal,9460
Hartford,Southington,US House,1,Rep,Phil Steele,5603
Hartford,Southington,US House,1,Dem,John Larson,8175
Hartford,Southington,State Senate,16,Rep,Ann P. Dandrow,6805
Hartford,Southington,State Senate,16,Dem,Christopher S. Murphy,7839
Hartford,"Southington, part of",State House,30,Dem,Fred Jortner,1708
Hartford,"Southington, part of",State House,80,Dem,"John ""Corky"" Mazurek",1344
Hartford,"Southington, part of",State House,81,Dem,"Bruce ""Zeke"" Zalaski",3824
Hartford,"Southington, part of",State House,30,Rep,Bob Peters,2095
Hartford,"Southington, part of",State House,80,Rep,Dennis H. Cleary,1082
Hartford,"Southington, part of",State House,81,Rep,Victoria Triano,3824
Hartford,"Southington, part of",State House,30,WF,Lindsey D. Ellis,135
New.London,Sprague,Governor,,Rep,John Rowland,403
New.London,Sprague,Governor,,Dem,Bill Curry,558
New.London,Sprague,Secretary of State,,Rep,Ronald San Angelo,235
New.London,Sprague,Secretary of State,,Dem,Susan Bysiewcz,678
New.London,Sprague,Secretary of State,,Lbt,Darlene Nicholas,17
New.London,Sprague,Treasurer,,Rep,Ross Garber,324
New.London,Sprague,Treasurer,,Dem,Denise Nappier,550
New.London,Sprague,Treasurer,,CC,Timothy Knibbs,19
New.London,Sprague,Treasurer,,Lbt,Ken Mosher,14
New.London,Sprague,Comptroller,,Rep,Steven Mullins,254
New.London,Sprague,Comptroller,,Dem,Nancy Wyman,626
New.London,Sprague,Comptroller,,Lbt,Leonard Rasch,24
New.London,Sprague,Attorney General,,Rep,Martha Dean,256
New.London,Sprague,Attorney General,,Dem,Richard Blumenthal,680
New.London,Sprague,US House,2,Rep,Rob Simmons,505
New.London,Sprague,US House,2,Dem,Joe Courtney,447
New.London,Sprague,State Senate,19,Rep,Peter A. Nystrom,450
New.London,Sprague,State Senate,19,Dem,Edith G. Prague,520
New.London,Sprague,State House,47,Dem,Jack Malone,612
New.London,Sprague,State House,47,Rep,Andrew A. Magwood,314
Tolland,Stafford,Governor,,Rep,John Rowland,2343
Tolland,Stafford,Governor,,Dem,Bill Curry,2030
Tolland,Stafford,Secretary of State,,Rep,Ronald San Angelo,1072
Tolland,Stafford,Secretary of State,,Dem,Susan Bysiewcz,2900
Tolland,Stafford,Secretary of State,,Lbt,Darlene Nicholas,73
Tolland,Stafford,Treasurer,,Rep,Ross Garber,1535
Tolland,Stafford,Treasurer,,Dem,Denise Nappier,2250
Tolland,Stafford,Treasurer,,CC,Timothy Knibbs,91
Tolland,Stafford,Treasurer,,Lbt,Ken Mosher,61
Tolland,Stafford,Comptroller,,Rep,Steven Mullins,1140
Tolland,Stafford,Comptroller,,Dem,Nancy Wyman,2821
Tolland,Stafford,Comptroller,,Lbt,Leonard Rasch,54
Tolland,Stafford,Attorney General,,Rep,Martha Dean,1292
Tolland,Stafford,Attorney General,,Dem,Richard Blumenthal,2796
Tolland,Stafford,US House,2,Rep,Rob Simmons,2166
Tolland,Stafford,US House,2,Dem,Joe Courtney,2010
Tolland,Stafford,State Senate,35,Rep,Tony Guglielmo,3428
Tolland,Stafford,State Senate,35,Dem,Patrick J. Flaherty,887
Tolland,Stafford,State House,52,Dem,John D. Mordasky,1912
Tolland,Stafford,State House,52,Rep,Penny Bacchiochi,2539
Fairfield,Stamford,Governor,,Rep,John Rowland,14988
Fairfield,Stamford,Governor,,Dem,Bill Curry,13012
Fairfield,Stamford,Secretary of State,,Rep,Ronald San Angelo,10123
Fairfield,Stamford,Secretary of State,,Dem,Susan Bysiewcz,14273
Fairfield,Stamford,Secretary of State,,Lbt,Darlene Nicholas,471
Fairfield,Stamford,Treasurer,,Rep,Ross Garber,10267
Fairfield,Stamford,Treasurer,,Dem,Denise Nappier,14105
Fairfield,Stamford,Treasurer,,CC,Timothy Knibbs,315
Fairfield,Stamford,Treasurer,,Lbt,Ken Mosher,377
Fairfield,Stamford,Comptroller,,Rep,Steven Mullins,9887
Fairfield,Stamford,Comptroller,,Dem,Nancy Wyman,14014
Fairfield,Stamford,Comptroller,,Lbt,Leonard Rasch,384
Fairfield,Stamford,Attorney General,,Rep,Martha Dean,7510
Fairfield,Stamford,Attorney General,,Dem,Richard Blumenthal,17356
Fairfield,Stamford,US House,4,Rep,Christopher Shays,16274
Fairfield,Stamford,US House,4,Dem,Stephanie Sanchez,10910
Fairfield,"Stamford, part of",State Senate,27,Rep,Michael Fedele,8606
Fairfield,"Stamford, part of",State Senate,36,Rep,William H. Nickerson,4960
Fairfield,"Stamford, part of",State Senate,27,Dem,Andrew J. McDonald,10765
Fairfield,"Stamford, part of",State House,144,Dem,John Wayne Fox,3766
Fairfield,"Stamford, part of",State House,145,Dem,Christel H. Truglia,2290
Fairfield,"Stamford, part of",State House,146,Dem,Moira K. Lyons,3297
Fairfield,"Stamford, part of",State House,147,Dem,Carmen L. Domonkos,3606
Fairfield,"Stamford, part of",State House,148,Dem,Carlo Leone,2351
Fairfield,"Stamford, part of",State House,147,Rep,Donald B. Sherer,3471
Fairfield,"Stamford, part of",State House,148,Rep,Joseph Tarzia,2110
Fairfield,"Stamford, part of",State House,149,Rep,Livvy R. Floren,1221
Windham,Sterling,Governor,,Rep,John Rowland,390
Windham,Sterling,Governor,,Dem,Bill Curry,422
Windham,Sterling,Secretary of State,,Rep,Ronald San Angelo,228
Windham,Sterling,Secretary of State,,Dem,Susan Bysiewcz,498
Windham,Sterling,Secretary of State,,Lbt,Darlene Nicholas,18
Windham,Sterling,Treasurer,,Rep,Ross Garber,295
Windham,Sterling,Treasurer,,Dem,Denise Nappier,401
Windham,Sterling,Treasurer,,CC,Timothy Knibbs,21
Windham,Sterling,Treasurer,,Lbt,Ken Mosher,9
Windham,Sterling,Comptroller,,Rep,Steven Mullins,249
Windham,Sterling,Comptroller,,Dem,Nancy Wyman,466
Windham,Sterling,Comptroller,,Lbt,Leonard Rasch,16
Windham,Sterling,Attorney General,,Rep,Martha Dean,271
Windham,Sterling,Attorney General,,Dem,Richard Blumenthal,482
Windham,Sterling,US House,2,Rep,Rob Simmons,461
Windham,Sterling,US House,2,Dem,Joe Courtney,325
Windham,Sterling,State Senate,18,Rep,Cathy Welles Cook,452
Windham,Sterling,State Senate,18,Dem,Michael J. Kindle,260
Windham,Sterling,State Senate,18,Green,Penny L. Teal,24
Windham,Sterling,State House,44,Dem,Dale P. Clark,482
Windham,Sterling,State House,44,Rep,Michael A. Caron,319
New.London,Stonington,Governor,,Rep,John Rowland,3649
New.London,Stonington,Governor,,Dem,Bill Curry,3023
New.London,Stonington,Secretary of State,,Rep,Ronald San Angelo,2354
New.London,Stonington,Secretary of State,,Dem,Susan Bysiewcz,3742
New.London,Stonington,Secretary of State,,Lbt,Darlene Nicholas,107
New.London,Stonington,Treasurer,,Rep,Ross Garber,2612
New.London,Stonington,Treasurer,,Dem,Denise Nappier,3274
New.London,Stonington,Treasurer,,CC,Timothy Knibbs,114
New.London,Stonington,Treasurer,,Lbt,Ken Mosher,129
New.London,Stonington,Comptroller,,Rep,Steven Mullins,2283
New.London,Stonington,Comptroller,,Dem,Nancy Wyman,3672
New.London,Stonington,Comptroller,,Lbt,Leonard Rasch,137
New.London,Stonington,Attorney General,,Rep,Martha Dean,2235
New.London,Stonington,Attorney General,,Dem,Richard Blumenthal,4076
New.London,Stonington,US House,2,Rep,Rob Simmons,4149
New.London,Stonington,US House,2,Dem,Joe Courtney,2546
New.London,Stonington,State Senate,18,Rep,Cathy Welles Cook,4045
New.London,Stonington,State Senate,18,Dem,Michael J. Kindle,1960
New.London,Stonington,State Senate,18,Green,Penny L. Teal,485
New.London,Stonington,State House,43,Rep,Diana S. Urban,4640
Fairfield,Stratford,Governor,,Rep,John Rowland,8624
Fairfield,Stratford,Governor,,Dem,Bill Curry,6073
Fairfield,Stratford,Secretary of State,,Rep,Ronald San Angelo,5515
Fairfield,Stratford,Secretary of State,,Dem,Susan Bysiewcz,7681
Fairfield,Stratford,Secretary of State,,Lbt,Darlene Nicholas,157
Fairfield,Stratford,Treasurer,,Rep,Ross Garber,5940
Fairfield,Stratford,Treasurer,,Dem,Denise Nappier,7309
Fairfield,Stratford,Treasurer,,CC,Timothy Knibbs,148
Fairfield,Stratford,Treasurer,,Lbt,Ken Mosher,154
Fairfield,Stratford,Comptroller,,Rep,Steven Mullins,5694
Fairfield,Stratford,Comptroller,,Dem,Nancy Wyman,7482
Fairfield,Stratford,Comptroller,,Lbt,Leonard Rasch,166
Fairfield,Stratford,Attorney General,,Rep,Martha Dean,4545
Fairfield,Stratford,Attorney General,,Dem,Richard Blumenthal,8993
Fairfield,Stratford,US House,3,Rep,Richard Elser,4862
Fairfield,Stratford,US House,3,Dem,Rosa DeLauro,9003
Fairfield,Stratford,US House,3,Green,Charles Pillsbury,275
Fairfield,"Stratford, part of",State Senate,21,Rep,"George L. ""Doc"" Gunther",7672
Fairfield,"Stratford, part of",State Senate,23,Rep,Jerry A. Blackwell,330
Fairfield,"Stratford, part of",State Senate,21,Dem,Jack Terceno,6007
Fairfield,"Stratford, part of",State Senate,23,Dem,Alvin W. Penn,890
Fairfield,"Stratford, part of",State Senate,23,WF,Heather Partlow,6
Fairfield,"Stratford, part of",State House,120,Dem,Robert P. Bradley,2122
Fairfield,"Stratford, part of",State House,121,Dem,Terry Backer,3119
Fairfield,"Stratford, part of",State House,122,Dem,Arlene Liscinsky,821
Fairfield,"Stratford, part of",State House,120,Rep,John A. Harkins,4605
Fairfield,"Stratford, part of",State House,121,Rep,Jennifer M. F. Hillgen,2089
Fairfield,"Stratford, part of",State House,122,Rep,Lawrence G. Miller,1446
Hartford,Suffield,Governor,,Rep,John Rowland,2811
Hartford,Suffield,Governor,,Dem,Bill Curry,1616
Hartford,Suffield,Secretary of State,,Rep,Ronald San Angelo,1496
Hartford,Suffield,Secretary of State,,Dem,Susan Bysiewcz,2585
Hartford,Suffield,Secretary of State,,Lbt,Darlene Nicholas,62
Hartford,Suffield,Treasurer,,Rep,Ross Garber,1934
Hartford,Suffield,Treasurer,,Dem,Denise Nappier,2099
Hartford,Suffield,Treasurer,,CC,Timothy Knibbs,46
Hartford,Suffield,Treasurer,,Lbt,Ken Mosher,58
Hartford,Suffield,Comptroller,,Rep,Steven Mullins,1650
Hartford,Suffield,Comptroller,,Dem,Nancy Wyman,2329
Hartford,Suffield,Comptroller,,Lbt,Leonard Rasch,58
Hartford,Suffield,Attorney General,,Rep,Martha Dean,1820
Hartford,Suffield,Attorney General,,Dem,Richard Blumenthal,2390
Hartford,Suffield,US House,2,Rep,Rob Simmons,2569
Hartford,Suffield,US House,2,Dem,Joe Courtney,1700
Hartford,Suffield,State Senate,7,Rep,John A. Kissel,2826
Hartford,Suffield,State Senate,7,Dem,John A. Reveruzzi,1329
Hartford,Suffield,State House,61,Rep,Ruth C. Fahrbach,3012
Hartford,Suffield,State House,61,WF,"James J. Carone, Sr.",167
Litchfield,Thomaston,Governor,,Rep,John Rowland,1984
Litchfield,Thomaston,Governor,,Dem,Bill Curry,808
Litchfield,Thomaston,Secretary of State,,Rep,Ronald San Angelo,1068
Litchfield,Thomaston,Secretary of State,,Dem,Susan Bysiewcz,1522
Litchfield,Thomaston,Secretary of State,,Lbt,Darlene Nicholas,38
Litchfield,Thomaston,Treasurer,,Rep,Ross Garber,1273
Litchfield,Thomaston,Treasurer,,Dem,Denise Nappier,1232
Litchfield,Thomaston,Treasurer,,CC,Timothy Knibbs,45
Litchfield,Thomaston,Treasurer,,Lbt,Ken Mosher,22
Litchfield,Thomaston,Comptroller,,Rep,Steven Mullins,1087
Litchfield,Thomaston,Comptroller,,Dem,Nancy Wyman,1429
Litchfield,Thomaston,Comptroller,,Lbt,Leonard Rasch,35
Litchfield,Thomaston,Attorney General,,Rep,Martha Dean,1089
Litchfield,Thomaston,Attorney General,,Dem,Richard Blumenthal,1557
Litchfield,Thomaston,US House,5,Rep,Nancy Johnson,1644
Litchfield,Thomaston,US House,5,Dem,Jim Maloney,1018
Litchfield,Thomaston,US House,5,CC,Joseph Zdonczyk,66
Litchfield,Thomaston,US House,5,Lbt,Walter Gengarelly,24
Litchfield,Thomaston,State Senate,32,Rep,Louis C. DeLuca,1667
Litchfield,Thomaston,State Senate,32,Dem,Patricia L. Reilly,928
Litchfield,Thomaston,State House,76,Dem,Robert M. Sussdorff,605
Litchfield,Thomaston,State House,76,Rep,John E. Piscopo,2100
Windham,Thompson,Governor,,Rep,John Rowland,1341
Windham,Thompson,Governor,,Dem,Bill Curry,1240
Windham,Thompson,Secretary of State,,Rep,Ronald San Angelo,793
Windham,Thompson,Secretary of State,,Dem,Susan Bysiewcz,1556
Windham,Thompson,Secretary of State,,Lbt,Darlene Nicholas,78
Windham,Thompson,Treasurer,,Rep,Ross Garber,922
Windham,Thompson,Treasurer,,Dem,Denise Nappier,1315
Windham,Thompson,Treasurer,,CC,Timothy Knibbs,69
Windham,Thompson,Treasurer,,Lbt,Ken Mosher,63
Windham,Thompson,Comptroller,,Rep,Steven Mullins,784
Windham,Thompson,Comptroller,,Dem,Nancy Wyman,1514
Windham,Thompson,Comptroller,,Lbt,Leonard Rasch,64
Windham,Thompson,Attorney General,,Rep,Martha Dean,810
Windham,Thompson,Attorney General,,Dem,Richard Blumenthal,1596
Windham,Thompson,US House,2,Rep,Rob Simmons,1395
Windham,Thompson,US House,2,Dem,Joe Courtney,1122
Windham,Thompson,State Senate,29,Dem,"Donald E. Williams, Jr.",1708
Windham,Thompson,State Senate,29,WF,Deborah B. Noble,194
Windham,Thompson,State House,51,Dem,Shawn T. Johnston,1789
Tolland,Tolland,Governor,,Rep,John Rowland,3176
Tolland,Tolland,Governor,,Dem,Bill Curry,2144
Tolland,Tolland,Secretary of State,,Rep,Ronald San Angelo,1624
Tolland,Tolland,Secretary of State,,Dem,Susan Bysiewcz,3399
Tolland,Tolland,Secretary of State,,Lbt,Darlene Nicholas,63
Tolland,Tolland,Treasurer,,Rep,Ross Garber,2205
Tolland,Tolland,Treasurer,,Dem,Denise Nappier,2659
Tolland,Tolland,Treasurer,,CC,Timothy Knibbs,69
Tolland,Tolland,Treasurer,,Lbt,Ken Mosher,79
Tolland,Tolland,Comptroller,,Rep,Steven Mullins,1606
Tolland,Tolland,Comptroller,,Dem,Nancy Wyman,3485
Tolland,Tolland,Comptroller,,Lbt,Leonard Rasch,57
Tolland,Tolland,Attorney General,,Rep,Martha Dean,1925
Tolland,Tolland,Attorney General,,Dem,Richard Blumenthal,3219
Tolland,Tolland,US House,2,Rep,Rob Simmons,2807
Tolland,Tolland,US House,2,Dem,Joe Courtney,2421
Tolland,Tolland,State Senate,35,Rep,Tony Guglielmo,3680
Tolland,Tolland,State Senate,35,Dem,Patrick J. Flaherty,1550
Tolland,Tolland,State House,53,Dem,Michael J. Cardin,3281
Tolland,Tolland,State House,53,WF,Patrick John Mullen,245
Litchfield,Torrington,Governor,,Rep,John Rowland,7286
Litchfield,Torrington,Governor,,Dem,Bill Curry,3870
Litchfield,Torrington,Secretary of State,,Rep,Ronald San Angelo,3563
Litchfield,Torrington,Secretary of State,,Dem,Susan Bysiewcz,6662
Litchfield,Torrington,Secretary of State,,Lbt,Darlene Nicholas,132
Litchfield,Torrington,Treasurer,,Rep,Ross Garber,4432
Litchfield,Torrington,Treasurer,,Dem,Denise Nappier,5382
Litchfield,Torrington,Treasurer,,CC,Timothy Knibbs,148
Litchfield,Torrington,Treasurer,,Lbt,Ken Mosher,129
Litchfield,Torrington,Comptroller,,Rep,Steven Mullins,3575
Litchfield,Torrington,Comptroller,,Dem,Nancy Wyman,6281
Litchfield,Torrington,Comptroller,,Lbt,Leonard Rasch,163
Litchfield,Torrington,Attorney General,,Rep,Martha Dean,3692
Litchfield,Torrington,Attorney General,,Dem,Richard Blumenthal,6762
Litchfield,"Torrington, part of",US House,1,Rep,Phil Steele,2345
Litchfield,"Torrington, part of",US House,5,Rep,Nancy Johnson,3043
Litchfield,"Torrington, part of",US House,1,Dem,John Larson,2541
Litchfield,"Torrington, part of",US House,5,Dem,Jim Maloney,2478
Litchfield,"Torrington, part of",US House,5,CC,Joseph Zdonczyk,160
Litchfield,"Torrington, part of",US House,5,Lbt,Walter Gengarelly,52
Litchfield,"Torrington, part of",State Senate,8,Rep,Thomas J. Herlihy,3709
Litchfield,"Torrington, part of",State Senate,8,Dem,Kelvin Hecht,2344
Litchfield,"Torrington, part of",State Senate,8,Green,Thomas J. Sevigny,234
Litchfield,"Torrington, part of",State Senate,30,Rep,Andrew Roraback,2993
Litchfield,"Torrington, part of",State Senate,30,Dem,Robert L. Marconi,743
Litchfield,"Torrington, part of",State House,64,Dem,Roberta B. Willis,2136
Litchfield,"Torrington, part of",State House,65,Dem,John S. Kovaleski,3235
Litchfield,"Torrington, part of",State House,64,Rep,John M. Morris,2183
Litchfield,"Torrington, part of",State House,65,Rep,Anne L. Ruwet,3236
,Totals:,Governor,,Rep,John Rowland,573958
,Totals:,Governor,,Dem,Bill Curry,448984
,Totals:,Secretary of State,,Rep,Ronald San Angelo,326774
,Totals:,Secretary of State,,Dem,Susan Bysiewcz,611468
,Totals:,Secretary of State,,Lbt,Darlene Nicholas,13922
,Totals:,Treasurer,,Rep,Ross Garber,389304
,Totals:,Treasurer,,Dem,Denise Nappier,527216
,Totals:,Treasurer,,CC,Timothy Knibbs,13394
,Totals:,Treasurer,,Lbt,Ken Mosher,12449
,Totals:,Comptroller,,Rep,Steven Mullins,338613
,Totals:,Comptroller,,Dem,Nancy Wyman,577851
,Totals:,Comptroller,,Lbt,Leonard Rasch,12651
,Totals:,Attorney General,,Rep,Martha Dean,330874
,Totals:,Attorney General,,Dem,Richard Blumenthal,632351
,Totals:,US House,1,Rep,Phil Steele,66968
,Totals:,US House,2,Rep,Rob Simmons,117434
,Totals:,US House,3,Rep,Richard Elser,54757
,Totals:,US House,4,Rep,Christopher Shays,113197
,Totals:,US House,5,Rep,Nancy Johnson,113626
,Totals:,US House,1,Dem,John Larson,134698
,Totals:,US House,2,Dem,Joe Courtney,99674
,Totals:,US House,3,Dem,Rosa DeLauro,121557
,Totals:,US House,4,Dem,Stephanie Sanchez,62491
,Totals:,US House,5,Dem,Jim Maloney,90616
,Totals:,US House,3,Green,Charles Pillsbury,9050
,Totals:,US House,5,CC,Joseph Zdonczyk,3709
,Totals:,US House,5,Lbt,Walter Gengarelly,1503
Fairfield,Trumbull,Governor,,Rep,John Rowland,8537
Fairfield,Trumbull,Governor,,Dem,Bill Curry,4142
Fairfield,Trumbull,Secretary of State,,Rep,Ronald San Angelo,5520
Fairfield,Trumbull,Secretary of State,,Dem,Susan Bysiewcz,6147
Fairfield,Trumbull,Secretary of State,,Lbt,Darlene Nicholas,129
Fairfield,Trumbull,Treasurer,,Rep,Ross Garber,6124
Fairfield,Trumbull,Treasurer,,Dem,Denise Nappier,5259
Fairfield,Trumbull,Treasurer,,CC,Timothy Knibbs,131
Fairfield,Trumbull,Treasurer,,Lbt,Ken Mosher,133
Fairfield,Trumbull,Comptroller,,Rep,Steven Mullins,5842
Fairfield,Trumbull,Comptroller,,Dem,Nancy Wyman,5560
Fairfield,Trumbull,Comptroller,,Lbt,Leonard Rasch,131
Fairfield,Trumbull,Attorney General,,Rep,Martha Dean,4779
Fairfield,Trumbull,Attorney General,,Dem,Richard Blumenthal,7225
Fairfield,Trumbull,US House,4,Rep,Christopher Shays,9043
Fairfield,Trumbull,US House,4,Dem,Stephanie Sanchez,3208
Fairfield,Trumbull,State Senate,22,Rep,Elaine S. Hammers,6243
Fairfield,Trumbull,State Senate,22,Dem,Bill Finch,5958
Fairfield,"Trumbull, part of",State House,123,Dem,Stacy Lynn Werner,2963
Fairfield,"Trumbull, part of",State House,134,Dem,Tom Christiano,1900
Fairfield,"Trumbull, part of",State House,134,PC,James D. Salvatore,72
Fairfield,"Trumbull, part of",State House,123,Rep,T. R. Rowe,5475
Fairfield,"Trumbull, part of",State House,134,Rep,"John E. Stone, Jr.",1793
Tolland,Union,Governor,,Rep,John Rowland,200
Tolland,Union,Governor,,Dem,Bill Curry,152
Tolland,Union,Secretary of State,,Rep,Ronald San Angelo,115
Tolland,Union,Secretary of State,,Dem,Susan Bysiewcz,207
Tolland,Union,Secretary of State,,Lbt,Darlene Nicholas,10
Tolland,Union,Treasurer,,Rep,Ross Garber,250
Tolland,Union,Treasurer,,Dem,Denise Nappier,157
Tolland,Union,Treasurer,,CC,Timothy Knibbs,8
Tolland,Union,Treasurer,,Lbt,Ken Mosher,3
